Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Lamar Jackson,Lamar Jackson,QB,23.64
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Jahmyr Gibbs,Jahmyr Gibbs,RB,19.80
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Devin Singletary,Devin Singletary,RB,4.80
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,15.50
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Chris Olave,Chris Olave,WR,16.70
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Jake Ferguson,Jake Ferguson,TE,11.90
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Zack Moss,Zack Moss,RB,17.80
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Anthony Richardson,Anthony Richardson,QB,5.24
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Zamir White,Zamir White,RB,3.00
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Nico Collins,Nico Collins,WR,33.10
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,DeVonta Smith,DeVonta Smith,WR,0.00
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Sam LaPorta,Sam LaPorta,TE,9.30
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Amari Cooper,Amari Cooper,WR,7.50
4,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Michael Pittman Jr.,Michael Pittman Jr.,WR,17.30
4,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,TOTAL,,,110.14
