Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Jordan Love,Jordan Love,QB,18.96
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Chuba Hubbard,Chuba Hubbard,RB,2.30
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Rachaad White,Rachaad White,RB,8.80
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Courtland Sutton,Courtland Sutton,WR,16.20
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Puka Nacua,Puka Nacua,WR,17.30
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Jake Ferguson,Jake Ferguson,TE,0.00
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,Nico Collins,Nico Collins,WR,19.90
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,Jared Goff,Jared Goff,QB,16.94
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,De'Von Achane,De'Von Achane,RB,21.00
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,James Cook,James Cook,RB,19.00
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,Terry McLaurin,Terry McLaurin,WR,27.30
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,DK Metcalf,DK Metcalf,WR,10.60
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,Mark Andrews,Mark Andrews,TE,18.90
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,Cade Otton,Cade Otton,TE,6.00
13,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_OSS_Team_3,TOTAL,,,83.46
13,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Team_9,TOTAL,,,119.74
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Tua Tagovailoa,Tua Tagovailoa,QB,23.20
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Joe Mixon,Joe Mixon,RB,21.90
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Javonte Williams,Javonte Williams,RB,7.40
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Garrett Wilson,Garrett Wilson,WR,9.10
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Calvin Ridley,Calvin Ridley,WR,6.50
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,Juwan Johnson,Juwan Johnson,TE,8.60
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,DeAndre Hopkins,DeAndre Hopkins,WR,13.00
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Josh Allen,Josh Allen,QB,28.42
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,David Montgomery,David Montgomery,RB,15.40
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Chase Brown,Chase Brown,RB,19.00
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,12.30
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Cooper Kupp,Cooper Kupp,WR,4.70
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Dallas Goedert,Dallas Goedert,TE,12.50
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,Tony Pollard,Tony Pollard,RB,8.80
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Sonnet_4_Team_2,TOTAL,,,89.70
13,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Qwen_3_Max_Team_1,TOTAL,,,101.12
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,Alvin Kamara,Alvin Kamara,RB,15.90
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,James Conner,James Conner,RB,11.10
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,George Pickens,George Pickens,WR,16.40
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,Deebo Samuel Sr.,Deebo Samuel Sr.,WR,4.00
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,David Njoku,David Njoku,TE,26.20
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,Austin Ekeler,Austin Ekeler,RB,0.00
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,Lamar Jackson,Lamar Jackson,QB,25.38
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,D'Andre Swift,D'Andre Swift,RB,9.40
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,Najee Harris,Najee Harris,RB,24.90
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,Jaylen Waddle,Jaylen Waddle,WR,9.30
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,DJ Moore,DJ Moore,WR,23.70
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,George Kittle,George Kittle,TE,1.70
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,Breece Hall,Breece Hall,RB,4.00
13,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Gemini_2.5_Pro_Team_5,TOTAL,,,73.60
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Gemini_2.5_Flash_Team_6,TOTAL,,,98.38
13,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Joe Burrow,Joe Burrow,QB,19.26
13,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Derrick Henry,Derrick Henry,RB,14.10
