Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Justin Herbert,Justin Herbert,QB,24.44
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Kyren Williams,Kyren Williams,RB,16.20
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Jonathan Taylor,Jonathan Taylor,RB,27.60
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Tee Higgins,Tee Higgins,WR,40.10
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Jaxon Smith-Njigba,Jaxon Smith-Njigba,WR,6.20
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Trey McBride,Trey McBride,TE,30.30
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Kenneth Walker III,Kenneth Walker III,RB,0.00
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Tua Tagovailoa,Tua Tagovailoa,QB,0.00
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Joe Mixon,Joe Mixon,RB,5.90
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Javonte Williams,Javonte Williams,RB,2.00
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Garrett Wilson,Garrett Wilson,WR,17.60
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Calvin Ridley,Calvin Ridley,WR,14.10
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Juwan Johnson,Juwan Johnson,TE,12.60
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Isiah Pacheco,Isiah Pacheco,RB,1.80
17,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,TOTAL,,,144.84
17,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,TOTAL,,,54.00
