GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202410630,1,2024,6,2024-10-10T20:15:00,SF,SEA,21.6,0.2,2.6,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.8,21.6,0.0,6.8,6.8,93,AWAY,31,30,18760
202410630,1,2024,6,2024-10-10T20:15:00,SEA,SF,25.6,0.1,2.2,0.0,0.7,0.5,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.4,25.6,0.0,5.4,5.4,90,HOME,30,31,18760
202410606,1,2024,6,2024-10-13T09:30:00,JAX,CHI,23.1,0.2,2.5,0.0,0.8,0.5,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.5,23.1,0.0,6.5,6.5,52,AWAY,15,6,18759
202410606,1,2024,6,2024-10-13T09:30:00,CHI,JAX,21.4,0.2,2.4,0.0,0.8,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,21.4,0.0,6.6,6.6,38,HOME,6,15,18759
202410603,1,2024,6,2024-10-13T13:00:00,WAS,BAL,29.5,0.2,1.8,0.0,0.6,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,4.6,29.5,0.0,4.6,4.6,97,AWAY,35,3,18753
202410603,1,2024,6,2024-10-13T13:00:00,BAL,WAS,22.9,0.2,2.2,0.0,0.8,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.0,22.9,0.0,6.0,6.0,36,HOME,3,35,18753
202410612,1,2024,6,2024-10-13T13:00:00,ARI,GB,26.2,0.1,2.0,0.0,0.6,0.5,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.2,26.2,0.0,5.2,5.2,1,AWAY,1,12,18754
202410612,1,2024,6,2024-10-13T13:00:00,GB,ARI,21.8,0.2,2.4,0.0,0.8,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,21.8,0.0,6.6,6.6,12,HOME,12,1,18754
202410621,1,2024,6,2024-10-13T13:00:00,HOU,NE,17.6,0.2,2.6,0.0,1.0,0.7,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.0,17.6,0.0,8.0,8.0,13,AWAY,13,21,18755
202410621,1,2024,6,2024-10-13T13:00:00,NE,HOU,23.3,0.2,2.3,0.0,0.8,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.1,23.3,0.0,6.1,6.1,21,HOME,21,13,18755
202410622,1,2024,6,2024-10-13T13:00:00,TB,NO,19.4,0.2,2.5,0.0,0.9,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.7,19.4,0.0,7.7,7.7,95,AWAY,33,22,18756
202410622,1,2024,6,2024-10-13T13:00:00,NO,TB,21.7,0.2,2.4,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,21.7,0.0,6.6,6.6,69,HOME,22,33,18756
202410626,1,2024,6,2024-10-13T13:00:00,CLE,PHI,25.0,0.1,2.2,0.0,0.7,0.5,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.4,25.0,0.0,5.4,5.4,8,AWAY,8,26,18757
202410626,1,2024,6,2024-10-13T13:00:00,PHI,CLE,19.2,0.2,3.1,0.0,0.8,0.6,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.5,19.2,0.0,8.5,8.5,26,HOME,26,8,18757
202410634,1,2024,6,2024-10-13T13:00:00,IND,TEN,20.9,0.2,2.6,0.0,0.8,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,20.9,0.0,7.8,7.8,14,AWAY,14,34,18758
202410634,1,2024,6,2024-10-13T13:00:00,TEN,IND,21.5,0.2,2.2,0.0,0.8,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.4,21.5,0.0,6.4,6.4,34,HOME,34,14,18758
202410610,1,2024,6,2024-10-13T16:05:00,LAC,DEN,16.2,0.2,2.4,0.0,1.0,0.7,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,16.2,0.0,7.8,7.8,84,AWAY,29,10,18751
202410610,1,2024,6,2024-10-13T16:05:00,DEN,LAC,20.6,0.2,2.3,0.0,0.9,0.7,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.5,20.6,0.0,7.5,7.5,49,HOME,10,29,18751
202410625,1,2024,6,2024-10-13T16:05:00,PIT,LV,17.9,0.3,2.6,0.0,1.0,0.7,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.6,17.9,0.0,8.6,8.6,28,AWAY,28,25,18752
202410625,1,2024,6,2024-10-13T16:05:00,LV,PIT,20.7,0.2,2.3,0.0,0.9,0.6,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.3,20.7,0.0,7.3,7.3,83,HOME,25,28,18752
202410605,1,2024,6,2024-10-13T16:25:00,ATL,CAR,20.4,0.2,2.4,0.0,0.9,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.6,20.4,0.0,7.6,7.6,2,AWAY,2,5,18749
202410605,1,2024,6,2024-10-13T16:25:00,CAR,ATL,26.7,0.2,2.0,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.8,26.7,0.0,5.8,5.8,5,HOME,5,2,18749
202410609,1,2024,6,2024-10-13T16:25:00,DET,DAL,24.7,0.1,2.3,0.0,0.7,0.5,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.7,24.7,0.0,5.7,5.7,11,AWAY,11,9,18750
202410609,1,2024,6,2024-10-13T16:25:00,DAL,DET,26.1,0.1,2.1,0.0,0.7,0.5,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.3,26.1,0.0,5.3,5.3,48,HOME,9,11,18750
202410623,1,2024,6,2024-10-13T20:20:00,CIN,NYG,22.6,0.2,2.3,0.0,0.8,0.6,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.3,22.6,0.0,6.3,6.3,7,AWAY,7,23,18748
202410623,1,2024,6,2024-10-13T20:20:00,NYG,CIN,25.3,0.2,2.2,0.0,0.7,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.0,25.3,0.0,6.0,6.0,75,HOME,23,7,18748
202410624,1,2024,6,2024-10-14T20:15:00,BUF,NYJ,19.2,0.2,2.4,0.0,0.9,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.6,19.2,0.0,7.6,7.6,37,AWAY,4,24,18747
202410624,1,2024,6,2024-10-14T20:15:00,NYJ,BUF,21.8,0.3,2.2,0.0,0.8,0.6,0.0,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.8,21.8,0.0,6.8,6.8,82,HOME,24,4,18747
