Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,C.J. Stroud,C.J. Stroud,QB,15.94
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Derrick Henry,Derrick Henry,RB,16.60
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,James Cook,James Cook,RB,17.90
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Ja'Marr Chase,Ja'Marr Chase,WR,41.30
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,DK Metcalf,DK Metcalf,WR,7.50
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,David Njoku,David Njoku,TE,2.40
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Najee Harris,Najee Harris,RB,9.70
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Kyler Murray,Kyler Murray,QB,24.10
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Jahmyr Gibbs,Jahmyr Gibbs,RB,0.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,James Conner,James Conner,RB,12.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,0.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Diontae Johnson,Diontae Johnson,WR,5.90
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Sam LaPorta,Sam LaPorta,TE,0.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Zack Moss,Zack Moss,RB,8.20
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,TOTAL,,,111.34
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,TOTAL,,,50.20
5,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Kimi_K2_Team_4,Baker Mayfield,Baker Mayfield,QB,23.40
5,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Kimi_K2_Team_4,Travis Etienne Jr.,Travis Etienne Jr.,RB,12.00
