Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Patrick Mahomes,Patrick Mahomes,QB,28.76
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Kenneth Walker III,Kenneth Walker III,RB,13.30
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,David Montgomery,David Montgomery,RB,16.30
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,George Pickens,George Pickens,WR,8.80
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,7.70
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Mark Andrews,Mark Andrews,TE,15.60
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,Jordan Addison,Jordan Addison,WR,30.20
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Josh Allen,Josh Allen,QB,0.00
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,De'Von Achane,De'Von Achane,RB,20.60
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Aaron Jones,Aaron Jones,RB,19.90
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Cooper Kupp,Cooper Kupp,WR,20.00
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Courtland Sutton,Courtland Sutton,WR,29.70
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Jake Ferguson,Jake Ferguson,TE,0.00
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,Jayden Reed,Jayden Reed,WR,5.60
12,Kimi_K2_Team_4,qwen/qwen3-max,Llama_4_Maverick_Team_7,TOTAL,,,120.66
12,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Kimi_K2_Team_4,TOTAL,,,95.80
12,GPT_5_Team_9,anthropic/claude-sonnet-4,Claude_Opus_4.1_Team_8,Jalen Hurts,Jalen Hurts,QB,15.06
