Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,Brock Purdy,Brock Purdy,QB,2.16
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,Saquon Barkley,Saquon Barkley,RB,19.70
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,Chase Brown,Chase Brown,RB,19.00
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,CeeDee Lamb,CeeDee Lamb,WR,5.90
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,DeVonta Smith,DeVonta Smith,WR,0.00
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,Kyle Pitts,Kyle Pitts,TE,0.00
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,Stefon Diggs,Stefon Diggs,WR,0.00
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Kyler Murray,Kyler Murray,QB,15.20
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Jahmyr Gibbs,Jahmyr Gibbs,RB,10.40
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Joe Mixon,Joe Mixon,RB,21.90
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,12.30
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Calvin Ridley,Calvin Ridley,WR,6.50
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,Sam LaPorta,Sam LaPorta,TE,15.60
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,James Conner,James Conner,RB,11.10
13,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Pro_Team_5,TOTAL,,,46.76
13,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Qwen_3_Max_Team_1,TOTAL,,,93.00
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Patrick Mahomes,Patrick Mahomes,QB,16.64
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Kenneth Walker III,Kenneth Walker III,RB,6.60
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,David Montgomery,David Montgomery,RB,15.40
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jaylen Waddle,Jaylen Waddle,WR,9.30
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jordan Addison,Jordan Addison,WR,9.40
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Mark Andrews,Mark Andrews,TE,18.90
13,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,George Pickens,George Pickens,WR,16.40
13,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Jalen Hurts,Jalen Hurts,QB,17.62
