GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202210701,1,2022,7,2022-10-20T20:15:00,NO,ARI,23.1,0.2,2.4,0.0,0.7,0.7,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,23.1,0.0,6.6,6.6,69,AWAY,22,1,18035
202210701,1,2022,7,2022-10-20T20:15:00,ARI,NO,21.3,0.3,2.3,0.0,0.8,0.7,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,7.3,21.3,0.0,7.3,7.3,1,HOME,1,22,18035
202210703,1,2022,7,2022-10-23T13:00:00,CLE,BAL,26.6,0.2,2.4,0.0,0.6,0.5,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,26.6,0.0,6.6,6.6,8,AWAY,8,3,18042
202210703,1,2022,7,2022-10-23T13:00:00,BAL,CLE,20.6,0.3,2.1,0.0,0.6,0.6,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,7.9,20.6,0.0,7.9,7.9,36,HOME,3,8,18042
202210705,1,2022,7,2022-10-23T13:00:00,TB,CAR,13.8,0.3,3.1,0.0,0.8,0.8,0.0,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,12.7,13.8,0.0,12.7,12.7,95,AWAY,33,5,18040
202210705,1,2022,7,2022-10-23T13:00:00,CAR,TB,26.0,0.2,1.7,0.0,0.5,0.5,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.1,26.0,0.0,5.1,5.1,5,HOME,5,33,18040
202210707,1,2022,7,2022-10-23T13:00:00,ATL,CIN,27.0,0.2,2.4,0.0,0.6,0.5,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.4,27.0,0.0,6.4,6.4,2,AWAY,2,7,18036
202210707,1,2022,7,2022-10-23T13:00:00,CIN,ATL,19.7,0.2,2.4,0.0,0.7,0.6,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,19.7,0.0,7.8,7.8,7,HOME,7,2,18036
202210709,1,2022,7,2022-10-23T13:00:00,DET,DAL,28.9,0.2,1.8,0.0,0.5,0.5,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,4.2,28.9,0.0,4.2,4.2,11,AWAY,11,9,18037
202210709,1,2022,7,2022-10-23T13:00:00,DAL,DET,20.2,0.4,2.5,0.0,0.6,0.6,0.0,0.9,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,9.1,20.2,0.0,9.1,9.1,48,HOME,9,11,18037
202210715,1,2022,7,2022-10-23T13:00:00,NYG,JAX,22.7,0.3,2.1,0.0,0.8,0.7,0.0,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.9,22.7,0.0,6.9,6.9,75,AWAY,23,15,18041
202210715,1,2022,7,2022-10-23T13:00:00,JAX,NYG,20.1,0.3,2.6,0.0,0.7,0.6,0.0,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.2,20.1,0.0,8.2,8.2,52,HOME,15,23,18041
202210734,1,2022,7,2022-10-23T13:00:00,IND,TEN,22.0,0.3,2.5,0.0,0.7,0.6,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,7.3,22.0,0.0,7.3,7.3,14,AWAY,14,34,18038
202210734,1,2022,7,2022-10-23T13:00:00,TEN,IND,19.9,0.2,2.9,0.0,0.7,0.7,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.5,19.9,0.0,8.5,8.5,34,HOME,34,14,18038
202210735,1,2022,7,2022-10-23T13:00:00,GB,WAS,18.7,0.2,3.1,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.3,18.7,0.0,8.3,8.3,12,AWAY,12,35,18039
202210735,1,2022,7,2022-10-23T13:00:00,WAS,GB,22.1,0.2,2.5,0.0,0.5,0.4,0.0,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.7,22.1,0.0,5.7,5.7,97,HOME,35,12,18039
202210710,1,2022,7,2022-10-23T16:05:00,NYJ,DEN,19.0,0.3,2.5,0.0,0.7,0.7,0.0,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.7,19.0,0.0,8.7,8.7,82,AWAY,24,10,18043
202210710,1,2022,7,2022-10-23T16:05:00,DEN,NYJ,18.4,0.3,2.9,0.0,0.6,0.6,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.7,18.4,0.0,8.7,8.7,49,HOME,10,24,18043
202210725,1,2022,7,2022-10-23T16:05:00,HOU,LV,26.2,0.3,2.1,0.0,0.6,0.6,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.9,26.2,0.0,6.9,6.9,13,AWAY,13,25,18044
202210725,1,2022,7,2022-10-23T16:05:00,LV,HOU,18.9,0.3,2.4,0.0,0.6,0.5,0.0,0.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.0,18.9,0.0,8.0,8.0,83,HOME,25,13,18044
202210729,1,2022,7,2022-10-23T16:25:00,SEA,LAC,28.1,0.2,1.9,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,4.7,28.1,0.0,4.7,4.7,90,AWAY,30,29,18045
202210729,1,2022,7,2022-10-23T16:25:00,LAC,SEA,23.3,0.2,2.5,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.7,23.3,0.0,6.7,6.7,84,HOME,29,30,18045
202210731,1,2022,7,2022-10-23T16:25:00,KC,SF,23.0,0.3,2.2,0.0,0.8,0.7,0.0,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,7.0,23.0,0.0,7.0,7.0,55,AWAY,16,31,18046
202210731,1,2022,7,2022-10-23T16:25:00,SF,KC,23.9,0.2,2.5,0.0,0.6,0.6,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.5,23.9,0.0,6.5,6.5,93,HOME,31,16,18046
202210719,1,2022,7,2022-10-23T20:20:00,PIT,MIA,25.5,0.2,2.2,0.0,0.6,0.5,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.4,25.5,0.0,6.4,6.4,28,AWAY,28,19,18047
