GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202310730,1,2023,7,2023-10-22T16:05:00,ARI,SEA,20.0,0.0,2.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,9.0,20.0,0.0,9.0,9.0,1,AWAY,1,30,18523
202310733,1,2023,7,2023-10-22T13:00:00,ATL,TB,13.0,0.0,3.0,19.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,11.0,13.0,0.0,11.0,11.0,2,AWAY,2,33,18520
202310703,1,2023,7,2023-10-22T13:00:00,BAL,DET,6.0,0.0,5.0,31.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0,14.0,6.0,0.0,14.0,14.0,36,HOME,3,11,18521
202310721,1,2023,7,2023-10-22T13:00:00,BUF,NE,29.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,2.0,29.0,0.0,2.0,2.0,37,AWAY,4,21,18518
202310706,1,2023,7,2023-10-22T13:00:00,CHI,LV,12.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,17.0,12.0,0.0,17.0,17.0,38,HOME,6,25,18516
202310714,1,2023,7,2023-10-22T13:00:00,CLE,IND,38.0,1.0,4.0,17.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0,14.0,38.0,0.0,16.0,16.0,8,AWAY,8,14,18517
202310710,1,2023,7,2023-10-22T16:25:00,DEN,GB,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,3.0,17.0,0.0,3.0,3.0,49,HOME,10,12,18524
202310703,1,2023,7,2023-10-22T13:00:00,DET,BAL,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,-2.0,38.0,0.0,-2.0,-2.0,11,AWAY,11,3,18521
202310710,1,2023,7,2023-10-22T16:25:00,GB,DEN,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.0,19.0,0.0,2.0,2.0,12,AWAY,12,10,18524
202310714,1,2023,7,2023-10-22T13:00:00,IND,CLE,39.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0,5.0,33.0,0.0,5.0,5.0,14,HOME,14,8,18517
202310722,1,2023,7,2023-10-19T20:15:00,JAX,NO,24.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0,9.0,24.0,0.0,9.0,9.0,52,AWAY,15,22,18515
202310716,1,2023,7,2023-10-22T16:25:00,KC,LAC,17.0,0.0,5.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,10.0,17.0,0.0,10.0,10.0,55,HOME,16,29,18525
202310716,1,2023,7,2023-10-22T16:25:00,LAC,KC,31.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,4.0,31.0,0.0,4.0,4.0,84,AWAY,29,16,18525
202310732,1,2023,7,2023-10-22T16:05:00,LAR,PIT,24.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0,2.0,24.0,0.0,2.0,2.0,32,HOME,32,28,18522
202310706,1,2023,7,2023-10-22T13:00:00,LV,CHI,30.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.0,24.0,0.0,2.0,2.0,83,AWAY,25,6,18516
202310726,1,2023,7,2023-10-22T20:20:00,MIA,PHI,31.0,1.0,3.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0,12.0,31.0,0.0,12.0,12.0,64,AWAY,19,26,18526
202310720,1,2023,7,2023-10-23T20:15:00,MIN,SF,17.0,0.0,1.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,8.0,17.0,0.0,8.0,8.0,67,HOME,20,31,18527
202310721,1,2023,7,2023-10-22T13:00:00,NE,BUF,25.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0,5.0,25.0,0.0,5.0,5.0,21,HOME,21,4,18518
202310722,1,2023,7,2023-10-19T20:15:00,NO,JAX,31.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,4.0,25.0,0.0,4.0,4.0,69,HOME,22,15,18515
202310723,1,2023,7,2023-10-22T13:00:00,NYG,WAS,7.0,0.0,6.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0,12.0,7.0,0.0,14.0,14.0,75,HOME,23,35,18519
202310726,1,2023,7,2023-10-22T20:20:00,PHI,MIA,17.0,0.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0,10.0,11.0,0.0,10.0,10.0,26,HOME,26,19,18526
202310732,1,2023,7,2023-10-22T16:05:00,PIT,LAR,17.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,5.0,17.0,0.0,5.0,5.0,28,AWAY,28,32,18522
202310730,1,2023,7,2023-10-22T16:05:00,SEA,ARI,10.0,0.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0,8.0,10.0,0.0,8.0,8.0,90,HOME,30,1,18523
202310720,1,2023,7,2023-10-23T20:15:00,SF,MIN,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,2.0,22.0,0.0,2.0,2.0,93,AWAY,31,20,18527
202310733,1,2023,7,2023-10-22T13:00:00,TB,ATL,16.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,6.0,16.0,0.0,6.0,6.0,95,HOME,33,2,18520
202310723,1,2023,7,2023-10-22T13:00:00,WAS,NYG,14.0,0.0,4.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0,9.0,14.0,0.0,9.0,9.0,97,AWAY,35,23,18519
