GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202310404,19801,1,2023,2023-10-01T13:00:00,4,BUF,MIA,HOME,17,Josh Allen,QB,OFF,1,1,35.9,24.5,266.1,66.7,7.4,11.1,2.0,0.9,95.37,0.0,0.0,0.0,5.7,33.1,5.5,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55,21.55,QB,990928173,0.0,22.45,0.0,0.0,0.0,0.0,0.0,22.65,,4,19,18501,
202310426,21831,1,2023,2023-10-01T13:00:00,4,PHI,WAS,HOME,1,Jalen Hurts,QB,OFF,1,1,29.9,19.5,229.6,66.7,7.7,11.5,1.5,0.6,97.92,0.0,0.0,0.0,9.4,45.5,5.1,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53,21.53,QB,990929192,0.0,22.13,0.0,0.0,0.0,0.0,0.0,22.43,,26,35,18507,
202310424,18890,1,2023,2023-10-01T20:20:00,4,KC,NYJ,AWAY,15,Patrick Mahomes,QB,OFF,1,1,36.4,24.4,276.8,66.7,7.7,11.5,2.0,0.7,96.64,0.0,0.0,0.0,4.7,25.7,5.2,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,21.04,QB,990929890,0.0,21.74,0.0,0.0,0.0,0.0,0.0,21.94,,16,24,18513,
202310429,21681,1,2023,2023-10-01T16:05:00,4,LAC,LV,HOME,10,Justin Herbert,QB,OFF,1,1,39.1,27.2,292.8,69.2,7.5,10.9,2.1,0.7,97.49,0.0,0.0,0.0,3.3,12.1,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32,20.32,QB,990929469,0.0,21.02,0.0,0.0,0.0,0.0,0.0,21.12,,29,25,18510,
202310404,21677,1,2023,2023-10-01T13:00:00,4,MIA,BUF,AWAY,1,Tua Tagovailoa,QB,OFF,1,1,35.1,23.7,289.1,68.6,8.3,12.0,2.0,0.8,100.77,0.0,0.0,0.0,2.1,6.4,3,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,18.8,QB,990928259,0.0,19.6,0.0,0.0,0.0,0.0,0.0,19.8,,19,4,18501,
202310405,14252,1,2023,2023-10-01T13:00:00,4,MIN,CAR,AWAY,8,Kirk Cousins,QB,OFF,1,1,38.8,26.2,287.6,66.7,7.4,11.1,2.0,0.8,94.82,0.0,0.0,0.0,1.8,5.6,3,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,18.66,QB,990928368,0.0,19.46,0.0,0.0,0.0,0.0,0.0,19.66,,20,5,18508,
202310408,19781,1,2023,2023-10-01T13:00:00,4,BAL,CLE,AWAY,8,Lamar Jackson,QB,OFF,1,1,30.1,18.6,194.8,63.3,6.5,10.3,1.1,0.7,79.17,0.0,0.0,0.0,10.3,60.3,6,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22,18.22,QB,990928604,0.0,18.92,0.0,0.0,0.0,0.0,0.0,19.12,,3,8,18503,
202310431,18877,1,2023,2023-10-01T16:25:00,4,SF,ARI,HOME,23,Christian McCaffrey,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19.0,92.5,4.8,0.8,0.0,4.9,4.3,29.6,7.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,22.51,RB,990929817,0.0,20.36,0.0,0.0,0.0,0.0,0.0,22.51,,31,1,18512,
202310414,24117,1,2023,2023-10-01T13:00:00,4,IND,LAR,HOME,5,Anthony Richardson,QB,OFF,1,1,32.1,20.4,210.9,62.5,6.6,10.6,1.2,0.9,79.04,0.0,0.0,0.0,8.6,43.1,4.8,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,17.75,QB,990928932,0.0,18.65,0.0,0.0,0.0,0.0,0.0,18.85,,14,32,18505,
202310423,20841,1,2023,2023-10-02T20:15:00,4,NYG,SEA,HOME,8,Daniel Jones,QB,OFF,1,1,31.6,20.9,219.4,65.6,6.8,10.4,1.3,0.7,82.68,0.0,0.0,0.0,7.4,37.6,5.4,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,17.74,QB,990930046,0.0,18.44,0.0,0.0,0.0,0.0,0.0,18.64,,23,30,18514,
202310434,21693,1,2023,2023-10-01T13:00:00,4,CIN,TEN,AWAY,9,Joe Burrow,QB,OFF,1,1,35.7,23.9,271.4,66.7,7.5,11.3,1.8,0.8,95.95,0.0,0.0,0.0,2.5,8.7,4.5,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,17.73,QB,990929332,0.0,18.53,0.0,0.0,0.0,0.0,0.0,18.63,,7,34,18504,
