GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202310412,1,2023,4,2023-09-28T20:15:00,DET,GB,22.2,0.2,2.0,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.6,22.2,0.0,5.6,5.6,11,AWAY,11,12,18500
202310412,1,2023,4,2023-09-28T20:15:00,GB,DET,22.7,0.2,1.9,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.5,22.7,0.0,5.5,5.5,12,HOME,12,11,18500
202310415,1,2023,4,2023-10-01T09:30:00,ATL,JAX,22.7,0.1,1.9,0.0,0.6,0.6,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.1,22.7,0.0,5.1,5.1,2,AWAY,2,15,18332
202310415,1,2023,4,2023-10-01T09:30:00,JAX,ATL,19.7,0.2,2.5,0.0,0.8,0.7,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.3,19.7,0.0,7.3,7.3,52,HOME,15,2,18332
202310404,1,2023,4,2023-10-01T13:00:00,MIA,BUF,26.6,0.1,2.3,0.0,0.7,0.6,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.7,26.6,0.0,5.7,5.7,64,AWAY,19,4,18501
202310404,1,2023,4,2023-10-01T13:00:00,BUF,MIA,23.3,0.2,2.3,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.3,23.3,0.0,6.3,6.3,37,HOME,4,19,18501
202310405,1,2023,4,2023-10-01T13:00:00,MIN,CAR,21.2,0.2,2.5,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.5,21.2,0.0,6.5,6.5,67,AWAY,20,5,18508
202310405,1,2023,4,2023-10-01T13:00:00,CAR,MIN,23.4,0.1,2.6,0.0,0.6,0.6,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.8,23.4,0.0,5.8,5.8,5,HOME,5,20,18508
202310406,1,2023,4,2023-10-01T13:00:00,DEN,CHI,21.7,0.2,3.0,0.0,0.6,0.6,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.2,21.7,0.0,7.2,7.2,49,AWAY,10,6,18502
202310406,1,2023,4,2023-10-01T13:00:00,CHI,DEN,23.7,0.2,2.6,0.0,0.5,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.2,23.7,0.0,6.2,6.2,38,HOME,6,10,18502
202310408,1,2023,4,2023-10-01T13:00:00,BAL,CLE,19.1,0.2,2.8,0.0,0.7,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.0,19.1,0.0,8.0,8.0,36,AWAY,3,8,18503
202310408,1,2023,4,2023-10-01T13:00:00,CLE,BAL,19.2,0.2,2.7,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.7,19.2,0.0,7.7,7.7,8,HOME,8,3,18503
202310413,1,2023,4,2023-10-01T13:00:00,PIT,HOU,20.0,0.2,3.1,0.0,0.8,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.5,20.0,0.0,8.5,8.5,28,AWAY,28,13,18509
202310413,1,2023,4,2023-10-01T13:00:00,HOU,PIT,22.1,0.2,2.3,0.0,0.6,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.1,22.1,0.0,6.1,6.1,13,HOME,13,28,18509
202310414,1,2023,4,2023-10-01T13:00:00,LAR,IND,22.1,0.2,2.5,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.5,22.1,0.0,6.5,6.5,32,AWAY,32,14,18505
202310414,1,2023,4,2023-10-01T13:00:00,IND,LAR,22.0,0.2,2.6,0.0,0.7,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.4,22.0,0.0,6.4,6.4,14,HOME,14,32,18505
202310422,1,2023,4,2023-10-01T13:00:00,TB,NO,22.3,0.2,2.6,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,22.3,0.0,6.6,6.6,95,AWAY,33,22,18506
202310422,1,2023,4,2023-10-01T13:00:00,NO,TB,18.6,0.2,2.6,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.6,18.6,0.0,7.6,7.6,69,HOME,22,33,18506
202310426,1,2023,4,2023-10-01T13:00:00,WAS,PHI,26.6,0.1,2.5,0.0,0.6,0.5,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.3,26.6,0.0,5.3,5.3,97,AWAY,35,26,18507
202310426,1,2023,4,2023-10-01T13:00:00,PHI,WAS,18.0,0.2,3.8,0.0,0.8,0.7,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,9.4,18.0,0.0,9.4,9.4,26,HOME,26,35,18507
202310434,1,2023,4,2023-10-01T13:00:00,CIN,TEN,19.0,0.2,2.8,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,19.0,0.0,7.8,7.8,7,AWAY,7,34,18504
202310434,1,2023,4,2023-10-01T13:00:00,TEN,CIN,21.7,0.1,2.6,0.0,0.6,0.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.6,21.7,0.0,5.6,5.6,34,HOME,34,7,18504
202310429,1,2023,4,2023-10-01T16:05:00,LV,LAC,27.8,0.1,2.1,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4.9,27.8,0.0,4.9,4.9,83,AWAY,25,29,18510
202310429,1,2023,4,2023-10-01T16:05:00,LAC,LV,20.7,0.2,2.5,0.0,0.6,0.6,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.7,20.7,0.0,7.7,7.7,84,HOME,29,25,18510
202310409,1,2023,4,2023-10-01T16:25:00,NE,DAL,24.4,0.1,2.1,0.0,0.6,0.6,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.3,24.4,0.0,5.3,5.3,21,AWAY,21,9,18511
202310409,1,2023,4,2023-10-01T16:25:00,DAL,NE,18.3,0.2,2.7,0.0,0.8,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.1,18.3,0.0,8.1,8.1,48,HOME,9,21,18511
202310431,1,2023,4,2023-10-01T16:25:00,ARI,SF,28.8,0.1,1.9,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,3.7,28.8,0.0,3.7,3.7,1,AWAY,1,31,18512
202310431,1,2023,4,2023-10-01T16:25:00,SF,ARI,15.4,0.2,2.8,0.0,0.7,0.7,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.4,15.4,0.0,8.4,8.4,93,HOME,31,1,18512
202310424,1,2023,4,2023-10-01T20:20:00,KC,NYJ,17.3,0.2,3.1,0.0,0.8,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.5,17.3,0.0,8.5,8.5,55,AWAY,16,24,18513
202310424,1,2023,4,2023-10-01T20:20:00,NYJ,KC,24.0,0.1,2.0,0.0,0.5,0.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.0,24.0,0.0,5.0,5.0,82,HOME,24,16,18513
202310423,1,2023,4,2023-10-02T20:15:00,SEA,NYG,22.6,0.2,2.8,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.8,22.6,0.0,6.8,6.8,90,AWAY,30,23,18514
202310423,1,2023,4,2023-10-02T20:15:00,NYG,SEA,23.7,0.3,2.3,0.0,0.6,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.5,23.7,0.0,6.5,6.5,75,HOME,23,30,18514
