GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202411003,19781,1,2024,2024-11-07T20:15:00,10,BAL,CIN,HOME,8,Lamar Jackson,QB,OFF,1,1,31.6,20.3,243.2,62.5,7.6,12.2,1.7,0.6,93.62,0.0,0.0,0.0,9.47,45.5,5.1,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,21.08,QB,991103961,0.0,21.68,0.0,0.0,0.0,0.0,0.0,21.98,,3,7,18820,
202411014,19801,1,2024,2024-11-10T13:00:00,10,BUF,IND,AWAY,17,Josh Allen,QB,OFF,1,1,32.4,21.3,249.0,65.6,7.8,11.9,1.7,0.8,97.01,0.0,0.0,0.0,5.9,30.7,5.2,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,20.03,QB,991104387,0.0,20.83,0.0,0.0,0.0,0.0,0.0,21.13,,4,14,18813,
202411009,21831,1,2024,2024-11-10T16:25:00,10,PHI,DAL,AWAY,1,Jalen Hurts,QB,OFF,1,1,27.1,17.5,208.0,66.7,7.7,11.6,1.3,0.7,86.65,0.0,0.0,0.0,10.3,42.6,4.3,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,19.78,QB,991105622,0.0,20.48,0.0,0.0,0.0,0.0,0.0,20.88,,26,9,18810,
202411003,21693,1,2024,2024-11-07T20:15:00,10,CIN,BAL,AWAY,9,Joe Burrow,QB,OFF,1,1,35.9,24.3,268.1,66.7,7.4,11.2,1.9,0.6,95.6,0.0,0.0,0.0,3.8,11.5,3,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,18.67,QB,991104036,0.0,19.27,0.0,0.0,0.0,0.0,0.0,19.37,,7,3,18820,
202411035,23235,1,2024,2024-11-10T13:00:00,10,WAS,PIT,HOME,5,Jayden Daniels,QB,OFF,1,1,30.4,19.5,216.4,66.7,7.2,10.8,1.2,0.8,84.86,0.0,0.0,0.0,8.9,47.3,5.2,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,18.39,QB,991105211,0.0,19.19,0.0,0.0,0.0,0.0,0.0,19.49,,35,28,18818,
202411033,23241,1,2024,2024-11-10T13:00:00,10,SF,TB,AWAY,13,Brock Purdy,QB,OFF,1,1,32.2,21.4,258.1,65.6,8.1,12.3,1.8,0.7,98.18,0.0,0.0,0.0,3.8,15.3,3.8,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,18.25,QB,991104997,0.0,18.95,0.0,0.0,0.0,0.0,0.0,19.25,,31,33,18817,
202411003,17959,1,2024,2024-11-07T20:15:00,10,BAL,CIN,HOME,22,Derrick Henry,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20.5,101.6,5.1,1.0,0.0,1.3,1.1,9.2,9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,18.58,RB,991103954,0.0,21.03,0.0,0.0,0.0,0.0,0.0,21.68,,3,7,18820,
202411015,19812,1,2024,2024-11-10T13:00:00,10,MIN,JAX,AWAY,14,Sam Darnold,QB,OFF,1,1,31.8,20.9,250.2,65.6,7.8,11.9,1.7,0.7,97.14,0.0,0.0,0.0,4.2,14.1,3.5,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,QB,991104601,0.0,17.92,0.0,0.0,0.0,0.0,0.0,18.02,,20,15,18814,
202411016,18890,1,2024,2024-11-10T13:00:00,10,KC,DEN,HOME,15,Patrick Mahomes,QB,OFF,1,1,33.0,21.9,234.0,66.7,7.1,10.6,1.6,0.7,94.76,0.0,0.0,0.0,3.6,19.1,4.8,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,17.07,QB,991104743,0.0,17.77,0.0,0.0,0.0,0.0,0.0,17.97,,16,10,18815,
202411009,19766,1,2024,2024-11-10T16:25:00,10,PHI,DAL,AWAY,26,Saquon Barkley,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,21.0,99.9,4.8,0.7,0.0,3.3,2.5,18.1,9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.9,RB,991105610,0.0,17.65,0.0,0.0,0.0,0.0,0.0,19.0,,26,9,18810,
202411032,21677,1,2024,2024-11-11T20:15:00,10,MIA,LAR,AWAY,1,Tua Tagovailoa,QB,OFF,1,1,33.7,22.4,255.3,64.7,7.5,11.6,1.6,0.8,94.61,0.0,0.0,0.0,3.0,8.3,2.7,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,16.24,QB,991105918,0.0,17.04,0.0,0.0,0.0,0.0,0.0,17.14,,19,32,18807,
202411001,20889,1,2024,2024-11-10T16:25:00,10,ARI,NYJ,HOME,1,Kyler Murray,QB,OFF,1,1,30.4,19.1,195.8,63.3,6.5,10.3,1.2,0.7,79.31,0.0,0.0,0.0,5.7,36.5,6,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,16.08,QB,991105402,0.0,16.78,0.0,0.0,0.0,0.0,0.0,17.08,,1,24,18809,
202411032,23212,1,2024,2024-11-11T20:15:00,10,LAR,MIA,HOME,23,Kyren Williams,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19.9,84.1,4.2,0.8,0.0,2.9,2.4,16.8,8.5,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,18.29,RB,991105841,0.0,17.09,0.0,0.0,0.0,0.0,0.0,18.39,,32,19,18807,
202411013,17922,1,2024,2024-11-10T20:20:00,10,DET,HOU,AWAY,16,Jared Goff,QB,OFF,1,1,31.7,21.1,237.3,65.6,7.4,11.3,1.7,0.6,95.44,0.0,0.0,0.0,1.5,3.8,2,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,15.87,QB,991105675,0.0,16.47,0.0,0.0,0.0,0.0,0.0,16.57,,11,13,18808,
202411022,14252,1,2024,2024-11-10T13:00:00,10,ATL,NO,AWAY,18,Kirk Cousins,QB,OFF,1,1,33.5,21.9,258.8,64.7,7.6,11.8,1.6,0.8,95.1,0.0,0.0,0.0,1.0,2.8,3,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83,15.83,QB,991104811,0.0,16.63,0.0,0.0,0.0,0.0,0.0,16.73,,2,22,18816,
202411014,21682,1,2024,2024-11-10T13:00:00,10,IND,BUF,HOME,28,Jonathan Taylor,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19.4,87.3,4.6,0.8,0.0,3.2,2.3,18.2,9,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,18.05,RB,991104462,0.0,16.9,0.0,0.0,0.0,0.0,0.0,18.15,,14,4,18813,
202411013,23239,1,2024,2024-11-10T20:20:00,10,HOU,DET,HOME,7,C.J. Stroud,QB,OFF,1,1,34.2,22.1,238.0,64.7,7,10.8,1.6,0.8,92.52,0.0,0.0,0.0,2.7,12.1,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,15.73,QB,991105789,0.0,16.53,0.0,0.0,0.0,0.0,0.0,16.73,,13,11,18808,
202411005,20841,1,2024,2024-11-10T09:30:00,10,NYG,CAR,AWAY,8,Daniel Jones,QB,OFF,1,1,32.6,20.8,213.5,63.6,6.5,10.2,1.2,0.7,79.61,0.0,0.0,0.0,5.9,29.4,4.8,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,15.68,QB,991104172,0.0,16.38,0.0,0.0,0.0,0.0,0.0,16.58,,23,5,18819,
202411032,9038,1,2024,2024-11-11T20:15:00,10,LAR,MIA,HOME,9,Matthew Stafford,QB,OFF,1,1,35.0,23.0,256.4,65.7,7.3,11.1,1.7,0.8,94.46,0.0,0.0,0.0,1.1,3.5,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61,15.61,QB,991105819,0.0,16.41,0.0,0.0,0.0,0.0,0.0,16.51,,32,19,18807,
