GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202411111,17922,1,2024,2024-11-17T13:00:00,11,DET,JAX,HOME,16,Jared Goff,QB,OFF,1,1,29.0,24.0,412.0,82.8,14.2,17.2,4.0,0.0,158.33,64.0,0.0,0.0,4.0,21.0,5.2,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.58,34.58,QB,991211573,0.0,37.58,0.0,0.0,0.0,0.0,0.0,37.58,,11,15,18828,True
202411122,19238,1,2024,2024-11-17T13:00:00,11,NO,CLE,HOME,7,Taysom Hill,QB,OFF,1,1,2.0,1.0,18.0,50.0,9,18,0.0,1.0,41.67,18.0,0.0,0.0,7.0,138.0,19.7,3.0,75.0,10.0,8.0,50.0,6.2,0.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,41.52,QB,991211845,0.0,41.52,0.0,0.0,0.0,0.0,0.0,46.52,,22,8,18831,True
202411109,18858,1,2024,2024-11-18T20:15:00,11,HOU,DAL,AWAY,28,Joe Mixon,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20.0,109.0,5.4,3.0,45.0,4.0,2.0,44.0,22,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,35.3,RB,991214045,0.0,37.3,0.0,0.0,0.0,0.0,0.0,38.3,,13,9,18821,True
202411126,19766,1,2024,2024-11-14T20:15:00,11,PHI,WAS,HOME,26,Saquon Barkley,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,26.0,146.0,5.6,2.0,39.0,3.0,2.0,52.0,26,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,33.8,RB,991211341,0.0,35.8,0.0,0.0,0.0,0.0,0.0,36.8,,26,35,18834,True
202411129,21693,1,2024,2024-11-17T20:20:00,11,CIN,LAC,AWAY,9,Joe Burrow,QB,OFF,1,1,50.0,28.0,356.0,56.0,7.1,12.7,3.0,0.0,98.42,42.0,3.0,14.0,2.0,28.0,14,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,29.04,QB,991213839,0.0,32.04,0.0,0.0,0.0,0.0,0.0,32.04,,7,29,18824,True
202411110,25069,1,2024,2024-11-17T16:05:00,11,DEN,ATL,HOME,10,Bo Nix,QB,OFF,1,1,33.0,28.0,307.0,84.8,9.3,11.0,4.0,0.0,145.01,41.0,1.0,12.0,2.0,5.0,2.5,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.78,28.78,QB,991212518,0.0,31.78,0.0,0.0,0.0,0.0,0.0,31.78,,10,2,18825,True
202411124,24117,1,2024,2024-11-17T13:00:00,11,IND,NYJ,AWAY,5,Anthony Richardson,QB,OFF,1,1,30.0,20.0,272.0,66.7,9.1,13.6,1.0,0.0,106.53,39.0,2.0,31.0,10.0,32.0,3.2,2.0,5.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08,28.08,QB,991212149,0.0,28.08,0.0,0.0,0.0,0.0,0.0,29.08,,14,24,18822,True
202411121,9038,1,2024,2024-11-17T13:00:00,11,LAR,NE,AWAY,9,Matthew Stafford,QB,OFF,1,1,27.0,18.0,295.0,66.7,10.9,16.4,4.0,0.0,142.75,69.0,0.0,0.0,4.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,QB,991211549,0.0,27.8,0.0,0.0,0.0,0.0,0.0,27.8,,32,21,18830,True
202411111,22587,1,2024,2024-11-17T13:00:00,11,DET,JAX,HOME,14,Amon-Ra St. Brown,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-4.0,-4,0.0,0.0,11.0,11.0,161.0,14.6,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,38.7,WR,991211855,0.0,36.2,0.0,0.0,0.0,0.0,0.0,41.7,,11,15,18828,True
202411122,16762,1,2024,2024-11-17T13:00:00,11,CLE,NO,AWAY,5,Jameis Winston,QB,OFF,1,1,46.0,30.0,395.0,65.2,8.6,13.2,2.0,0.0,106.7,89.0,3.0,18.0,1.0,8.0,8,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.6,26.6,QB,991211623,0.0,29.6,0.0,0.0,0.0,0.0,0.0,29.6,,8,22,18831,True
