GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202311201,1,2023,12,2023-11-26T16:05:00,ARI,LAR,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,-2.0,37.0,0.0,-2.0,-2.0,1,HOME,1,32,18408
202311202,1,2023,12,2023-11-26T13:00:00,ATL,NO,15.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0,12.0,15.0,0.0,12.0,12.0,2,HOME,2,22,18401
202311229,1,2023,12,2023-11-26T20:20:00,BAL,LAC,10.0,0.0,3.0,24.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0,15.0,10.0,0.0,15.0,15.0,36,AWAY,3,29,18411
202311226,1,2023,12,2023-11-26T16:25:00,BUF,PHI,37.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,2.0,37.0,0.0,2.0,2.0,37,AWAY,4,26,18410
202311234,1,2023,12,2023-11-26T13:00:00,CAR,TEN,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.0,17.0,0.0,2.0,2.0,5,AWAY,5,34,18403
202311220,1,2023,12,2023-11-27T20:15:00,CHI,MIN,10.0,0.0,2.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0,14.0,10.0,0.0,14.0,14.0,38,AWAY,6,20,18412
202311207,1,2023,12,2023-11-26T13:00:00,CIN,PIT,16.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,5.0,16.0,0.0,5.0,5.0,7,HOME,7,28,18402
202311210,1,2023,12,2023-11-26T16:05:00,CLE,DEN,29.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,3.0,27.0,0.0,3.0,3.0,8,AWAY,8,10,18407
202311209,1,2023,12,2023-11-23T16:30:00,DAL,WAS,10.0,1.0,4.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0,16.0,10.0,0.0,16.0,16.0,48,HOME,9,35,18399
202311210,1,2023,12,2023-11-26T16:05:00,DEN,CLE,12.0,0.0,4.0,28.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0,16.0,12.0,0.0,16.0,16.0,49,HOME,10,8,18407
202311211,1,2023,12,2023-11-23T12:30:00,DET,GB,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,0.0,23.0,0.0,0.0,0.0,11,HOME,11,12,18398
202311211,1,2023,12,2023-11-23T12:30:00,GB,DET,22.0,1.0,3.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0,15.0,22.0,0.0,15.0,15.0,12,AWAY,12,11,18398
202311213,1,2023,12,2023-11-26T13:00:00,HOU,JAX,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0,2.0,24.0,0.0,2.0,2.0,13,HOME,13,15,18406
202311214,1,2023,12,2023-11-26T13:00:00,IND,TB,20.0,0.0,6.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0,11.0,20.0,0.0,11.0,11.0,14,HOME,14,33,18404
202311213,1,2023,12,2023-11-26T13:00:00,JAX,HOU,21.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0,4.0,21.0,0.0,4.0,4.0,52,AWAY,15,13,18406
202311225,1,2023,12,2023-11-26T16:25:00,KC,LV,17.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,2.0,17.0,0.0,2.0,2.0,55,AWAY,16,25,18409
202311229,1,2023,12,2023-11-26T20:20:00,LAC,BAL,20.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,3.0,20.0,0.0,3.0,3.0,84,HOME,29,3,18411
202311201,1,2023,12,2023-11-26T16:05:00,LAR,ARI,14.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,5.0,14.0,0.0,5.0,5.0,32,AWAY,32,1,18408
202311225,1,2023,12,2023-11-26T16:25:00,LV,KC,31.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.0,31.0,0.0,0.0,0.0,83,HOME,25,16,18409
