GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202310632,1,2023,6,2023-10-15T16:25:00,ARI,LAR,26.0,0.0,3.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,5.0,26.0,0.0,5.0,5.0,1,AWAY,1,32,18368
202310602,1,2023,6,2023-10-15T13:00:00,ATL,WAS,24.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0,5.0,24.0,0.0,5.0,5.0,2,HOME,2,35,18359
202310634,1,2023,6,2023-10-15T09:30:00,BAL,TEN,16.0,0.0,6.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0,11.0,16.0,0.0,11.0,11.0,36,AWAY,3,34,18334
202310604,1,2023,6,2023-10-15T20:20:00,BUF,NYG,9.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0,7.0,9.0,0.0,7.0,7.0,37,HOME,4,23,18370
202310619,1,2023,6,2023-10-15T13:00:00,CAR,MIA,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,4.0,42.0,0.0,4.0,4.0,5,AWAY,5,19,18363
202310606,1,2023,6,2023-10-15T13:00:00,CHI,MIN,19.0,0.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,8.0,13.0,0.0,8.0,8.0,38,HOME,6,20,18360
202310607,1,2023,6,2023-10-15T13:00:00,CIN,SEA,13.0,0.0,4.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0,12.0,13.0,0.0,12.0,12.0,7,HOME,7,30,18361
202310608,1,2023,6,2023-10-15T13:00:00,CLE,SF,17.0,0.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,6.0,17.0,0.0,6.0,6.0,8,HOME,8,31,18362
202310629,1,2023,6,2023-10-16T20:15:00,DAL,LAC,17.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0,4.0,17.0,0.0,4.0,4.0,48,AWAY,9,29,18371
202310616,1,2023,6,2023-10-12T20:15:00,DEN,KC,19.0,0.0,2.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0,5.0,19.0,0.0,5.0,5.0,49,AWAY,10,16,18358
202310633,1,2023,6,2023-10-15T16:25:00,DET,TB,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,10.0,6.0,0.0,10.0,10.0,11,AWAY,11,33,18364
202310613,1,2023,6,2023-10-15T13:00:00,HOU,NO,13.0,0.0,2.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,10.0,13.0,0.0,10.0,10.0,13,HOME,13,22,18366
202310615,1,2023,6,2023-10-15T13:00:00,IND,JAX,37.0,0.0,3.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0,1.0,37.0,0.0,1.0,1.0,14,AWAY,14,15,18365
202310615,1,2023,6,2023-10-15T13:00:00,JAX,IND,20.0,0.0,3.0,19.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0,12.0,20.0,0.0,12.0,12.0,52,HOME,15,14,18365
202310616,1,2023,6,2023-10-12T20:15:00,KC,DEN,8.0,0.0,4.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0,14.0,8.0,0.0,14.0,14.0,55,HOME,16,10,18358
202310629,1,2023,6,2023-10-16T20:15:00,LAC,DAL,20.0,0.0,5.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,8.0,20.0,0.0,8.0,8.0,84,HOME,29,9,18371
202310632,1,2023,6,2023-10-15T16:25:00,LAR,ARI,9.0,0.0,2.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0,10.0,9.0,0.0,10.0,10.0,32,HOME,32,1,18368
202310625,1,2023,6,2023-10-15T16:05:00,LV,NE,17.0,0.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0,9.0,17.0,0.0,9.0,9.0,83,HOME,25,21,18367
202310619,1,2023,6,2023-10-15T13:00:00,MIA,CAR,21.0,0.0,4.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0,5.0,15.0,0.0,5.0,5.0,64,HOME,19,5,18363
202310606,1,2023,6,2023-10-15T13:00:00,MIN,CHI,13.0,1.0,5.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0,21.0,13.0,0.0,21.0,21.0,67,AWAY,20,6,18360
202310625,1,2023,6,2023-10-15T16:05:00,NE,LV,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,3.0,19.0,0.0,3.0,3.0,21,AWAY,21,25,18367
202310613,1,2023,6,2023-10-15T13:00:00,NO,HOU,20.0,0.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0,5.0,20.0,0.0,5.0,5.0,69,AWAY,22,13,18366
202310604,1,2023,6,2023-10-15T20:20:00,NYG,BUF,14.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,5.0,14.0,0.0,5.0,5.0,75,AWAY,23,4,18370
202310624,1,2023,6,2023-10-15T16:25:00,NYJ,PHI,14.0,0.0,2.0,12.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,11.0,14.0,0.0,11.0,11.0,82,HOME,24,26,18369
202310624,1,2023,6,2023-10-15T16:25:00,PHI,NYJ,20.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0,6.0,20.0,0.0,6.0,6.0,26,AWAY,26,24,18369
202310607,1,2023,6,2023-10-15T13:00:00,SEA,CIN,17.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,6.0,17.0,0.0,6.0,6.0,90,AWAY,30,7,18361
202310608,1,2023,6,2023-10-15T13:00:00,SF,CLE,19.0,0.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0,7.0,19.0,0.0,7.0,7.0,93,AWAY,31,8,18362
202310633,1,2023,6,2023-10-15T16:25:00,TB,DET,20.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,4.0,20.0,0.0,4.0,4.0,95,HOME,33,11,18364
202310634,1,2023,6,2023-10-15T09:30:00,TEN,BAL,24.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,3.0,24.0,0.0,3.0,3.0,34,HOME,34,3,18334
202310602,1,2023,6,2023-10-15T13:00:00,WAS,ATL,16.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0,10.0,16.0,0.0,10.0,10.0,97,AWAY,35,2,18359
