GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202310535,1,2023,5,2023-10-05T20:15:00,CHI,WAS,25.5,0.2,2.7,0.0,0.5,0.5,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.5,25.5,0.0,6.5,6.5,38,AWAY,6,35,18346
202310535,1,2023,5,2023-10-05T20:15:00,WAS,CHI,18.7,0.2,3.4,0.0,0.7,0.6,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.8,18.7,0.0,8.8,8.8,97,HOME,35,6,18346
202310504,1,2023,5,2023-10-08T09:30:00,JAX,BUF,26.6,0.1,2.1,0.0,0.5,0.5,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.1,26.6,0.0,5.1,5.1,52,AWAY,15,4,18333
202310504,1,2023,5,2023-10-08T09:30:00,BUF,JAX,21.0,0.2,2.4,0.0,0.7,0.7,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,21.0,0.0,6.6,6.6,37,HOME,4,15,18333
202310502,1,2023,5,2023-10-08T13:00:00,HOU,ATL,22.0,0.2,2.5,0.0,0.5,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.1,22.0,0.0,6.1,6.1,13,AWAY,13,2,18347
202310502,1,2023,5,2023-10-08T13:00:00,ATL,HOU,20.0,0.2,2.4,0.0,0.6,0.6,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.4,20.0,0.0,7.4,7.4,2,HOME,2,13,18347
202310511,1,2023,5,2023-10-08T13:00:00,CAR,DET,26.4,0.1,1.7,0.0,0.5,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4.3,26.4,0.0,4.3,4.3,5,AWAY,5,11,18348
202310511,1,2023,5,2023-10-08T13:00:00,DET,CAR,17.3,0.2,3.1,0.0,0.7,0.7,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.5,17.3,0.0,8.5,8.5,11,HOME,11,5,18348
202310514,1,2023,5,2023-10-08T13:00:00,TEN,IND,21.0,0.1,2.5,0.0,0.6,0.6,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.7,21.0,0.0,5.7,5.7,34,AWAY,34,14,18349
202310514,1,2023,5,2023-10-08T13:00:00,IND,TEN,21.7,0.2,2.8,0.0,0.6,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.6,21.7,0.0,6.6,6.6,14,HOME,14,34,18349
202310519,1,2023,5,2023-10-08T13:00:00,NYG,MIA,30.1,0.1,1.7,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,3.5,30.1,0.0,3.5,3.5,75,AWAY,23,19,18350
202310519,1,2023,5,2023-10-08T13:00:00,MIA,NYG,17.8,0.2,3.2,0.0,0.7,0.7,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.8,17.8,0.0,8.8,8.8,64,HOME,19,23,18350
202310521,1,2023,5,2023-10-08T13:00:00,NO,NE,20.4,0.2,2.4,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.6,20.4,0.0,7.6,7.6,69,AWAY,22,21,18351
202310521,1,2023,5,2023-10-08T13:00:00,NE,NO,19.1,0.2,2.6,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,19.1,0.0,7.8,7.8,21,HOME,21,22,18351
202310528,1,2023,5,2023-10-08T13:00:00,BAL,PIT,16.9,0.2,2.6,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.8,16.9,0.0,7.8,7.8,36,AWAY,3,28,18352
202310528,1,2023,5,2023-10-08T13:00:00,PIT,BAL,21.6,0.2,2.5,0.0,0.7,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.3,21.6,0.0,6.3,6.3,28,HOME,28,3,18352
202310501,1,2023,5,2023-10-08T16:05:00,CIN,ARI,21.1,0.2,2.3,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.1,21.1,0.0,6.1,6.1,7,AWAY,7,1,18354
