GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202311103,1,2023,11,2023-11-16T20:15:00,CIN,BAL,24.8,0.1,2.4,0.0,0.6,0.6,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.8,24.8,0.0,5.8,5.8,7,AWAY,7,3,18528
202311103,1,2023,11,2023-11-16T20:15:00,BAL,CIN,21.4,0.2,2.6,0.0,0.7,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.8,21.4,0.0,6.8,6.8,36,HOME,3,7,18528
202311105,1,2023,11,2023-11-19T13:00:00,DAL,CAR,15.9,0.2,3.2,0.0,0.8,0.7,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.8,15.9,0.0,8.8,8.8,48,AWAY,9,5,18534
202311105,1,2023,11,2023-11-19T13:00:00,CAR,DAL,26.6,0.1,2.1,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,5.1,26.6,0.0,5.1,5.1,5,HOME,5,9,18534
202311108,1,2023,11,2023-11-19T13:00:00,PIT,CLE,17.5,0.2,2.9,0.0,0.8,0.7,0.0,1.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.7,17.5,0.0,8.7,8.7,28,AWAY,28,8,18529
202311108,1,2023,11,2023-11-19T13:00:00,CLE,PIT,16.0,0.2,2.7,0.0,0.7,0.7,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.1,16.0,0.0,8.1,8.1,8,HOME,8,28,18529
202311111,1,2023,11,2023-11-19T13:00:00,CHI,DET,27.8,0.1,1.9,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4.9,27.8,0.0,4.9,4.9,38,AWAY,6,11,18530
202311111,1,2023,11,2023-11-19T13:00:00,DET,CHI,20.0,0.2,3.4,0.0,0.7,0.7,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,9.0,20.0,0.0,9.0,9.0,11,HOME,11,6,18530
202311112,1,2023,11,2023-11-19T13:00:00,LAC,GB,20.6,0.2,2.4,0.0,0.6,0.6,0.0,0.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,7.6,20.6,0.0,7.6,7.6,84,AWAY,29,12,18531
202311112,1,2023,11,2023-11-19T13:00:00,GB,LAC,23.6,0.2,2.3,0.0,0.5,0.5,0.0,0.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.9,23.6,0.0,5.9,5.9,12,HOME,12,29,18531
