GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202410219,1,2024,2,2024-09-12T20:15:00,BUF,MIA,25.5,0.3,2.2,0.0,0.8,0.5,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.8,25.5,0.0,6.8,6.8,37,AWAY,4,19,18700
202410219,1,2024,2,2024-09-12T20:15:00,MIA,BUF,23.1,0.4,2.2,0.0,1.0,0.6,0.0,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,8.0,23.1,0.0,8.0,8.0,64,HOME,19,4,18700
202410203,1,2024,2,2024-09-15T13:00:00,LV,BAL,24.8,0.3,2.0,0.0,0.8,0.5,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.4,24.8,0.0,6.4,6.4,83,AWAY,25,3,18690
202410203,1,2024,2,2024-09-15T13:00:00,BAL,LV,16.2,0.6,2.3,0.0,1.4,0.9,0.0,0.9,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,10.7,16.2,0.0,10.7,10.7,36,HOME,3,25,18690
202410205,1,2024,2,2024-09-15T13:00:00,LAC,CAR,16.9,0.5,2.6,0.0,1.2,0.8,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,9.8,16.9,0.0,9.8,9.8,84,AWAY,29,5,18691
202410205,1,2024,2,2024-09-15T13:00:00,CAR,LAC,22.3,0.4,2.3,0.0,1.0,0.7,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,7.7,22.3,0.0,7.7,7.7,5,HOME,5,29,18691
202410209,1,2024,2,2024-09-15T13:00:00,NO,DAL,26.7,0.3,2.4,0.0,0.8,0.5,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,7.0,26.7,0.0,7.0,7.0,69,AWAY,22,9,18692
202410209,1,2024,2,2024-09-15T13:00:00,DAL,NO,20.2,0.4,2.6,0.0,1.1,0.7,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,9.2,20.2,0.0,9.2,9.2,48,HOME,9,22,18692
202410211,1,2024,2,2024-09-15T13:00:00,TB,DET,29.4,0.3,2.3,0.0,0.7,0.5,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,5.9,29.4,0.0,5.9,5.9,95,AWAY,33,11,18693
202410211,1,2024,2,2024-09-15T13:00:00,DET,TB,22.0,0.4,2.3,0.0,0.9,0.7,0.0,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,7.9,22.0,0.0,7.9,7.9,11,HOME,11,33,18693
202410212,1,2024,2,2024-09-15T13:00:00,IND,GB,19.2,0.5,2.7,0.0,1.1,0.8,0.0,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,10.5,19.2,0.0,10.5,10.5,14,AWAY,14,12,18694
