Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Chuba Hubbard,Chuba Hubbard,RB,9.10
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Tony Pollard,Tony Pollard,RB,14.70
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Chris Godwin,Chris Godwin,WR,0.00
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,DeVonta Smith,DeVonta Smith,WR,20.50
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Isaiah Likely,Isaiah Likely,TE,8.70
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Christian Kirk,Christian Kirk,WR,7.90
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,Stefon Diggs,Stefon Diggs,WR,12.70
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Joe Burrow,Joe Burrow,QB,12.86
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Derrick Henry,Derrick Henry,RB,14.70
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,James Cook,James Cook,RB,28.30
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Zay Flowers,Zay Flowers,WR,18.50
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Diontae Johnson,Diontae Johnson,WR,0.00
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Jonnu Smith,Jonnu Smith,TE,6.00
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,Aaron Jones,Aaron Jones,RB,11.50
8,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_OSS_Team_3,TOTAL,,,73.60
8,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Sonnet_4_Team_2,TOTAL,,,91.86
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Patrick Mahomes,Patrick Mahomes,QB,18.18
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Jahmyr Gibbs,Jahmyr Gibbs,RB,20.30
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Kenneth Walker III,Kenneth Walker III,RB,8.50
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Mike Evans,Mike Evans,WR,0.00
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Tee Higgins,Tee Higgins,WR,0.00
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Dalton Kincaid,Dalton Kincaid,TE,13.10
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Brandon Aiyuk,Brandon Aiyuk,WR,0.00
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,C.J. Stroud,C.J. Stroud,QB,12.40
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,David Montgomery,David Montgomery,RB,14.92
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Raheem Mostert,Raheem Mostert,RB,16.00
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Drake London,Drake London,WR,7.40
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,George Pickens,George Pickens,WR,11.40
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,DeAndre Hopkins,DeAndre Hopkins,WR,4.90
8,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,TOTAL,,,60.08
8,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,TOTAL,,,67.02
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Trevor Lawrence,Trevor Lawrence,QB,23.32
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Tyreek Hill,Tyreek Hill,WR,13.20
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Malik Nabers,Malik Nabers,WR,14.10
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Brock Bowers,Brock Bowers,TE,10.80
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,23.10
8,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Travis Kelce,Travis Kelce,TE,25.00
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jalen Hurts,Jalen Hurts,QB,35.14
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,James Conner,James Conner,RB,14.90
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jerome Ford,Jerome Ford,RB,0.00
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jayden Reed,Jayden Reed,WR,7.50
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Garrett Wilson,Garrett Wilson,WR,16.30
