Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,Jalen Hurts,Jalen Hurts,QB,16.42
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,David Montgomery,David Montgomery,RB,16.30
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,Raheem Mostert,Raheem Mostert,RB,3.90
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,A.J. Brown,A.J. Brown,WR,22.90
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,Nico Collins,Nico Collins,WR,17.70
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,Trey McBride,Trey McBride,TE,8.00
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,Drake London,Drake London,WR,3.50
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Joe Burrow,Joe Burrow,QB,8.06
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Alvin Kamara,Alvin Kamara,RB,22.00
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Josh Jacobs,Josh Jacobs,RB,12.40
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,CeeDee Lamb,CeeDee Lamb,WR,13.60
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Stefon Diggs,Stefon Diggs,WR,21.90
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Mark Andrews,Mark Andrews,TE,3.40
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,Davante Adams,Davante Adams,WR,10.90
1,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Claude_Sonnet_4_Team_2,TOTAL,,,88.72
1,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Flash_Team_6,TOTAL,,,92.26
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Justin Herbert,Justin Herbert,QB,10.36
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Jonathan Taylor,Jonathan Taylor,RB,10.80
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Rachaad White,Rachaad White,RB,16.60
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Amari Cooper,Amari Cooper,WR,3.60
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Justin Jefferson,Justin Jefferson,WR,15.90
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Cole Kmet,Cole Kmet,TE,1.40
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Breece Hall,Breece Hall,RB,18.30
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Brock Purdy,Brock Purdy,QB,10.34
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Christian McCaffrey,Christian McCaffrey,RB,0.00
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Kyren Williams,Kyren Williams,RB,14.40
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Chris Olave,Chris Olave,WR,3.10
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,DeVonta Smith,DeVonta Smith,WR,15.40
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,George Kittle,George Kittle,TE,8.00
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Tony Pollard,Tony Pollard,RB,18.40
1,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,TOTAL,,,76.96
1,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,TOTAL,,,69.64
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,C.J. Stroud,C.J. Stroud,QB,18.66
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Bijan Robinson,Bijan Robinson,RB,16.10
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,James Conner,James Conner,RB,17.30
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,4.30
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,DK Metcalf,DK Metcalf,WR,5.90
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Jake Ferguson,Jake Ferguson,TE,4.50
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Kyle Pitts,Kyle Pitts,TE,11.60
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Dak Prescott,Dak Prescott,QB,11.46
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,James Cook,James Cook,RB,13.30
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Isiah Pacheco,Isiah Pacheco,RB,15.80
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Zay Flowers,Zay Flowers,WR,11.10
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Diontae Johnson,Diontae Johnson,WR,3.90
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Jonnu Smith,Jonnu Smith,TE,1.70
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Austin Ekeler,Austin Ekeler,RB,10.20
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,TOTAL,,,78.36
1,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,TOTAL,,,67.46
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Patrick Mahomes,Patrick Mahomes,QB,15.14
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jahmyr Gibbs,Jahmyr Gibbs,RB,17.40
