Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,David Montgomery,David Montgomery,RB,0.00
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,Raheem Mostert,Raheem Mostert,RB,11.80
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,Nico Collins,Nico Collins,WR,15.80
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,Drake London,Drake London,WR,33.40
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,Trey McBride,Trey McBride,TE,11.30
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,George Pickens,George Pickens,WR,5.60
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Justin Herbert,Justin Herbert,QB,0.00
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Rachaad White,Rachaad White,RB,9.60
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Joe Mixon,Joe Mixon,RB,0.00
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Tank Dell,Tank Dell,WR,7.30
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Justin Jefferson,Justin Jefferson,WR,15.20
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Cole Kmet,Cole Kmet,TE,8.70
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,Javonte Williams,Javonte Williams,RB,16.10
5,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Qwen_3_Max_Team_1,TOTAL,,,77.90
5,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Gemini_2.5_Flash_Team_6,TOTAL,,,56.90
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Trevor Lawrence,Trevor Lawrence,QB,21.24
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Tyreek Hill,Tyreek Hill,WR,12.90
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Malik Nabers,Malik Nabers,WR,0.00
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Dallas Goedert,Dallas Goedert,TE,0.00
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,5.60
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Travis Kelce,Travis Kelce,TE,16.00
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,C.J. Stroud,C.J. Stroud,QB,15.94
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,James Conner,James Conner,RB,12.00
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jerome Ford,Jerome Ford,RB,7.90
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,DK Metcalf,DK Metcalf,WR,7.50
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jayden Reed,Jayden Reed,WR,13.70
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Jake Ferguson,Jake Ferguson,TE,13.00
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Kyle Pitts,Kyle Pitts,TE,15.80
5,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,TOTAL,,,55.74
5,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,TOTAL,,,85.84
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Patrick Mahomes,Patrick Mahomes,QB,13.44
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Jahmyr Gibbs,Jahmyr Gibbs,RB,0.00
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Kenneth Walker III,Kenneth Walker III,RB,14.60
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Mike Evans,Mike Evans,WR,23.20
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,DJ Moore,DJ Moore,WR,27.50
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Dalton Kincaid,Dalton Kincaid,TE,5.40
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Jerry Jeudy,Jerry Jeudy,WR,2.60
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Lamar Jackson,Lamar Jackson,QB,33.42
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Kyren Williams,Kyren Williams,RB,15.50
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Jonathan Taylor,Jonathan Taylor,RB,0.00
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,CeeDee Lamb,CeeDee Lamb,WR,11.40
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Deebo Samuel Sr.,Deebo Samuel Sr.,WR,3.00
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,George Kittle,George Kittle,TE,20.40
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Chuba Hubbard,Chuba Hubbard,RB,17.50
5,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,TOTAL,,,86.74
5,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,TOTAL,,,101.22
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Jordan Love,Jordan Love,QB,15.96
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Saquon Barkley,Saquon Barkley,RB,0.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,De'Von Achane,De'Von Achane,RB,2.70
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Ja'Marr Chase,Ja'Marr Chase,WR,41.30
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Terry McLaurin,Terry McLaurin,WR,13.40
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Sam LaPorta,Sam LaPorta,TE,0.00
5,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Team_9,Travis Etienne Jr.,Travis Etienne Jr.,RB,12.00
5,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Pro_Team_5,Jayden Daniels,Jayden Daniels,QB,19.72
5,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Pro_Team_5,Derrick Henry,Derrick Henry,RB,16.60
5,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Pro_Team_5,Zamir White,Zamir White,RB,0.00
