Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Patrick Mahomes,Patrick Mahomes,QB,13.00
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jahmyr Gibbs,Jahmyr Gibbs,RB,19.80
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Kenneth Walker III,Kenneth Walker III,RB,33.60
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Mike Evans,Mike Evans,WR,23.40
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jaylen Waddle,Jaylen Waddle,WR,7.60
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Hunter Henry,Hunter Henry,TE,3.20
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jerry Jeudy,Jerry Jeudy,WR,13.20
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Jayden Daniels,Jayden Daniels,QB,22.02
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Derrick Henry,Derrick Henry,RB,35.90
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Rhamondre Stevenson,Rhamondre Stevenson,RB,8.20
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Rashee Rice,Rashee Rice,WR,0.00
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Tyler Lockett,Tyler Lockett,WR,11.10
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Noah Fant,Noah Fant,TE,4.60
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Zamir White,Zamir White,RB,3.00
4,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,TOTAL,,,113.80
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,TOTAL,,,84.82
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,C.J. Stroud,C.J. Stroud,QB,23.50
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Bijan Robinson,Bijan Robinson,RB,11.40
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,James Conner,James Conner,RB,18.30
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,20.78
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,DK Metcalf,DK Metcalf,WR,15.40
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Jake Ferguson,Jake Ferguson,TE,11.90
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Kyle Pitts,Kyle Pitts,TE,0.00
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Jordan Love,Jordan Love,QB,26.16
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Saquon Barkley,Saquon Barkley,RB,13.60
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Travis Etienne Jr.,Travis Etienne Jr.,RB,7.00
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Ja'Marr Chase,Ja'Marr Chase,WR,17.50
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Cooper Kupp,Cooper Kupp,WR,0.00
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Sam LaPorta,Sam LaPorta,TE,9.30
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,De'Von Achane,De'Von Achane,RB,5.90
4,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,TOTAL,,,101.28
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,TOTAL,,,79.46
4,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Lamar Jackson,Lamar Jackson,QB,23.64
4,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Kyren Williams,Kyren Williams,RB,20.40
4,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Jonathan Taylor,Jonathan Taylor,RB,19.80
4,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,DeVonta Smith,DeVonta Smith,WR,0.00
4,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Amari Cooper,Amari Cooper,WR,7.50
