Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
2,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,C.J. Stroud,C.J. Stroud,QB,14.30
2,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,Derrick Henry,Derrick Henry,RB,16.60
2,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,Josh Allen,Josh Allen,QB,9.76
2,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,Christian McCaffrey,Christian McCaffrey,RB,0.00
2,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,TOTAL,,,30.90
2,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,TOTAL,,,9.76
2,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,Patrick Mahomes,Patrick Mahomes,QB,12.94
2,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,Bijan Robinson,Bijan Robinson,RB,16.20
2,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,Jalen Hurts,Jalen Hurts,QB,23.82
2,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,Saquon Barkley,Saquon Barkley,RB,15.60
2,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,TOTAL,,,29.14
2,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,TOTAL,,,39.42
