Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
1,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,Patrick Mahomes,Patrick Mahomes,QB,15.14
1,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,Bijan Robinson,Bijan Robinson,RB,16.10
1,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,Jalen Hurts,Jalen Hurts,QB,16.42
1,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,Saquon Barkley,Saquon Barkley,RB,33.20
1,Llama_4_Maverick_Team_3,moonshotai/kimi-k2-0905,Kimi_K2_Team_1,TOTAL,,,31.24
1,Kimi_K2_Team_1,qwen/qwen3-max,Llama_4_Maverick_Team_3,TOTAL,,,49.62
1,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,C.J. Stroud,C.J. Stroud,QB,18.66
1,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,Derrick Henry,Derrick Henry,RB,10.60
1,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,Josh Allen,Josh Allen,QB,31.18
1,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,Christian McCaffrey,Christian McCaffrey,RB,0.00
1,Qwen_3_Max_Team_2,meta-llama/llama-4-maverick,GPT_5_Mini_Team_4,TOTAL,,,29.26
1,GPT_5_Mini_Team_4,openai/gpt-5-mini,Qwen_3_Max_Team_2,TOTAL,,,31.18
