PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID,AverageDraftPositionRookie,AverageDraftPositionDynasty,AverageDraftPosition2QB
18877,1,2023,SF,23,Christian McCaffrey,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,206.5,952.3,4.6,7.2,0.0,85.0,70.9,613.1,8.6,3.9,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.54,291.44,RB,0,0.0,53,55,255.99,0.0,0.0,0.0,0.0,0.0,292.74,1.0,2.0,31,,7.6,5.2
21685,1,2023,MIN,18,Justin Jefferson,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.2,22.9,5.8,0.4,0.0,166.8,114.6,1592.6,13.9,7.4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.75,322.35,WR,0,0.0,60,63,265.05,0.0,0.0,0.0,0.0,0.0,322.65,2.0,1.0,20,,2.0,1.8
19562,1,2023,LAC,30,Austin Ekeler,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,193.0,845.2,4.4,9.2,0.0,100.7,78.2,583.7,7.5,3.9,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.89,296.09,RB,0,0.0,50,51,256.99,0.0,0.0,0.0,0.0,0.0,297.89,3.0,4.0,29,,16.5,9.0
22564,1,2023,CIN,1,Ja'Marr Chase,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.1,23.1,4.6,0.1,0.0,155.7,102.2,1379.9,13.5,9.3,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.9,297.1,WR,0,0.0,57,59,246.0,0.0,0.0,0.0,0.0,0.0,298.0,4.0,3.0,7,,1.3,8.3
15048,1,2023,KC,87,Travis Kelce,TE,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.6,2.7,3,0.1,0.0,137.4,98.2,1165.3,11.9,8.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.2,266.4,TE,0,0.0,54,54,217.3,0.0,0.0,0.0,0.0,0.0,266.8,5.0,6.0,16,,23.2,6.8
18082,1,2023,MIA,10,Tyreek Hill,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,9.3,52.0,5.8,0.5,0.0,149.5,102.1,1391.5,13.6,6.6,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.35,288.45,WR,0,0.0,52,55,237.4,0.0,0.0,0.0,0.0,0.0,288.75,6.0,5.0,19,,15.1,8.1
23189,1,2023,ATL,7,Bijan Robinson,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,254.2,1184.1,4.7,9.1,0.0,52.2,42.6,342.2,8.0,1.9,0.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.03,255.63,RB,0,0.0,44,43,234.33,0.0,0.0,0.0,0.0,0.0,258.43,7.0,8.0,2,1.3,4.9,15.4
18882,1,2023,LAR,10,Cooper Kupp,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,8.3,53.3,6.6,0.5,0.0,151.7,110.7,1342.7,12.1,7.9,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6,299.3,WR,0,0.0,50,53,243.95,0.0,0.0,0.0,0.0,0.0,300.0,8.0,7.0,32,,28.5,14.3
19798,1,2023,CLE,24,Nick Chubb,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,267.6,1314.7,4.9,10.4,0.0,40.6,30.6,267.8,8.6,1.6,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.25,257.85,RB,0,0.0,53,47,242.55,0.0,0.0,0.0,0.0,0.0,259.35,9.0,12.0,8,,23.3,14.4
19766,1,2023,NYG,26,Saquon Barkley,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,251.9,1118.5,4.4,8.3,0.0,68.0,53.2,379.7,7.2,1.7,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.02,260.22,RB,0,0.0,41,41,233.62,0.0,0.0,0.0,0.0,0.0,261.62,10.0,9.0,23,,11.0,18.4
