GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202410735,23235,1,2024,2024-10-20T16:05:00,7,WAS,CAR,HOME,5,Jayden Daniels,QB,OFF,1,1,31.2,21.2,236.5,67.7,7.6,11.2,1.4,0.8,87.57,0.0,0.0,0.0,11.56,55.5,4.7,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01,22.01,QB,991098873,0.0,22.81,0.0,0.0,0.0,0.0,0.0,23.11,,35,5,18766,
202410733,19781,1,2024,2024-10-21T20:15:00,7,BAL,TB,AWAY,8,Lamar Jackson,QB,OFF,1,1,29.7,19.5,224.3,66.7,7.5,11.2,1.6,0.7,97.08,0.0,0.0,0.0,11.45,55.0,5,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,21.47,QB,991099212,0.0,22.17,0.0,0.0,0.0,0.0,0.0,22.37,,3,33,18762,
202410704,19801,1,2024,2024-10-20T13:00:00,7,BUF,TEN,HOME,17,Josh Allen,QB,OFF,1,1,29.9,19.5,237.8,66.7,7.9,11.9,1.7,0.8,99.03,0.0,0.0,0.0,6.4,32.2,5.3,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73,20.73,QB,991097768,0.0,21.53,0.0,0.0,0.0,0.0,0.0,21.93,,4,34,18768,
202410723,21831,1,2024,2024-10-20T13:00:00,7,PHI,NYG,AWAY,1,Jalen Hurts,QB,OFF,1,1,30.6,19.8,218.2,64.5,7.0,10.9,1.4,0.7,82.46,0.0,0.0,0.0,9.2,38.9,4.3,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,19.22,QB,991098565,0.0,19.92,0.0,0.0,0.0,0.0,0.0,20.22,,26,23,18773,
202410712,21841,1,2024,2024-10-20T13:00:00,7,GB,HOU,HOME,10,Jordan Love,QB,OFF,1,1,33.1,21.2,245.5,63.6,7.5,11.7,1.9,0.8,93.75,0.0,0.0,0.0,2.2,11.8,6,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,17.8,QB,991098050,0.0,18.6,0.0,0.0,0.0,0.0,0.0,18.8,,12,13,18770,
202410712,23239,1,2024,2024-10-20T13:00:00,7,HOU,GB,AWAY,7,C.J. Stroud,QB,OFF,1,1,35.1,22.8,257.2,65.7,7.3,11.2,1.8,0.7,94.58,0.0,0.0,0.0,2.7,11.7,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,17.46,QB,991098155,0.0,18.16,0.0,0.0,0.0,0.0,0.0,18.36,,13,12,18770,
202410702,14895,1,2024,2024-10-20T13:00:00,7,SEA,ATL,AWAY,7,Geno Smith,QB,OFF,1,1,37.1,24.9,262.6,67.6,7.1,10.5,1.5,0.8,94.76,0.0,0.0,0.0,3.1,14.3,4.7,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13,17.13,QB,991097683,0.0,17.93,0.0,0.0,0.0,0.0,0.0,18.13,,30,2,18767,
202410731,23241,1,2024,2024-10-20T16:25:00,7,SF,KC,HOME,13,Brock Purdy,QB,OFF,1,1,30.1,19.9,252.6,66.7,8.4,12.6,1.7,0.7,101.11,0.0,0.0,0.0,3.5,12.7,3.2,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,16.97,QB,991099022,0.0,17.67,0.0,0.0,0.0,0.0,0.0,17.87,,31,16,18764,
202410701,20889,1,2024,2024-10-21T21:00:00,7,ARI,LAC,HOME,1,Kyler Murray,QB,OFF,1,1,29.7,18.9,206.0,63.3,6.9,10.8,1.2,0.7,80.69,0.0,0.0,0.0,8.06,38.7,4.9,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,16.91,QB,991099353,0.0,17.61,0.0,0.0,0.0,0.0,0.0,17.81,,1,29,18761,
202410733,19790,1,2024,2024-10-21T20:15:00,7,TB,BAL,HOME,6,Baker Mayfield,QB,OFF,1,1,33.5,22.1,248.1,64.7,7.3,11.3,1.7,0.7,93.75,0.0,0.0,0.0,3.3,12.3,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,16.75,QB,991099276,0.0,17.45,0.0,0.0,0.0,0.0,0.0,17.65,,33,3,18762,
202410708,21693,1,2024,2024-10-20T13:00:00,7,CIN,CLE,AWAY,9,Joe Burrow,QB,OFF,1,1,33.7,22.8,248.1,67.6,7.3,10.8,1.7,0.7,96.2,0.0,0.0,0.0,3.3,11.8,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,QB,991097913,0.0,17.4,0.0,0.0,0.0,0.0,0.0,17.6,,7,8,18769,
202410720,17922,1,2024,2024-10-20T13:00:00,7,DET,MIN,AWAY,16,Jared Goff,QB,OFF,1,1,33.1,22.0,258.2,66.7,7.8,11.7,1.7,0.7,97.79,0.0,0.0,0.0,1.5,3.5,2,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,16.48,QB,991098330,0.0,17.18,0.0,0.0,0.0,0.0,0.0,17.28,,11,20,18772,
