Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Patrick Mahomes,Patrick Mahomes,QB,15.14
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Raheem Mostert,Raheem Mostert,RB,3.90
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Travis Etienne Jr.,Travis Etienne Jr.,RB,11.90
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,DJ Moore,DJ Moore,WR,10.00
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Calvin Ridley,Calvin Ridley,WR,8.00
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jake Ferguson,Jake Ferguson,TE,4.50
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Chris Olave,Chris Olave,WR,3.10
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Lamar Jackson,Lamar Jackson,QB,25.12
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Derrick Henry,Derrick Henry,RB,10.60
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,James Conner,James Conner,RB,17.30
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Mike Evans,Mike Evans,WR,23.10
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,4.30
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Evan Engram,Evan Engram,TE,1.50
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Amari Cooper,Amari Cooper,WR,3.60
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,TOTAL,,,56.54
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,TOTAL,,,85.52
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,C.J. Stroud,C.J. Stroud,QB,18.66
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,James Cook,James Cook,RB,13.30
