Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,C.J. Stroud,C.J. Stroud,QB,10.88
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,James Cook,James Cook,RB,19.70
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,Kenneth Walker III,Kenneth Walker III,RB,13.90
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,A.J. Brown,A.J. Brown,WR,11.50
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,Garrett Wilson,Garrett Wilson,WR,5.80
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,Dalton Kincaid,Dalton Kincaid,TE,0.00
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,Tank Dell,Tank Dell,WR,9.80
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,Kyler Murray,Kyler Murray,QB,0.00
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,Breece Hall,Breece Hall,RB,31.10
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,David Montgomery,David Montgomery,RB,24.50
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,Justin Jefferson,Justin Jefferson,WR,14.10
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,0.00
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,Brock Bowers,Brock Bowers,TE,31.30
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,D'Andre Swift,D'Andre Swift,RB,16.40
11,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Claude_Sonnet_4_Team_2,TOTAL,,,71.58
11,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Mini_Team_10,TOTAL,,,117.40
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Joe Burrow,Joe Burrow,QB,29.04
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Kyren Williams,Kyren Williams,RB,8.60
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Najee Harris,Najee Harris,RB,13.30
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,CeeDee Lamb,CeeDee Lamb,WR,18.60
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Drake London,Drake London,WR,9.10
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Travis Kelce,Travis Kelce,TE,2.80
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Puka Nacua,Puka Nacua,WR,25.30
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Justin Herbert,Justin Herbert,QB,24.38
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Bijan Robinson,Bijan Robinson,RB,10.30
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Rhamondre Stevenson,Rhamondre Stevenson,RB,12.90
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Chris Godwin,Chris Godwin,WR,0.00
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Jakobi Meyers,Jakobi Meyers,WR,8.80
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Pat Freiermuth,Pat Freiermuth,TE,3.40
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Brian Robinson Jr.,Brian Robinson Jr.,RB,14.20
11,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,TOTAL,,,106.74
11,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,TOTAL,,,73.98
11,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Kimi_K2_Team_4,Trevor Lawrence,Trevor Lawrence,QB,0.00
11,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Kimi_K2_Team_4,Saquon Barkley,Saquon Barkley,RB,33.80
11,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Kimi_K2_Team_4,Jahmyr Gibbs,Jahmyr Gibbs,RB,19.30
11,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Kimi_K2_Team_4,Ja'Marr Chase,Ja'Marr Chase,WR,26.50
