Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Lamar Jackson,Lamar Jackson,QB,16.38
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Tony Pollard,Tony Pollard,RB,15.20
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,James Conner,James Conner,RB,19.40
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Mike Evans,Mike Evans,WR,7.20
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,22.90
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Evan Engram,Evan Engram,TE,0.00
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,Derrick Henry,Derrick Henry,RB,16.60
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,Josh Allen,Josh Allen,QB,9.76
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,Isiah Pacheco,Isiah Pacheco,RB,16.10
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,David Montgomery,David Montgomery,RB,17.00
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,Nico Collins,Nico Collins,WR,27.50
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,Rashee Rice,Rashee Rice,WR,18.50
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,George Kittle,George Kittle,TE,20.60
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,Zay Flowers,Zay Flowers,WR,22.10
2,GPT_5_Team_9,anthropic/claude-sonnet-4,Gemini_2.5_Flash_Team_6,TOTAL,,,97.68
2,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Team_9,TOTAL,,,131.56
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,C.J. Stroud,C.J. Stroud,QB,14.30
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,James Cook,James Cook,RB,28.50
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Kenneth Walker III,Kenneth Walker III,RB,0.00
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,A.J. Brown,A.J. Brown,WR,0.00
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Garrett Wilson,Garrett Wilson,WR,10.20
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Dalton Kincaid,Dalton Kincaid,TE,7.30
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,Tank Dell,Tank Dell,WR,2.30
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Jordan Love,Jordan Love,QB,0.00
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Rhamondre Stevenson,Rhamondre Stevenson,RB,17.00
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Bijan Robinson,Bijan Robinson,RB,16.20
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Jakobi Meyers,Jakobi Meyers,WR,6.90
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,DK Metcalf,DK Metcalf,WR,28.90
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Pat Freiermuth,Pat Freiermuth,TE,7.90
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,Jonathan Taylor,Jonathan Taylor,RB,15.50
2,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_OSS_Team_3,TOTAL,,,62.60
2,GPT_OSS_Team_3,anthropic/claude-opus-4.1,GPT_5_Mini_Team_10,TOTAL,,,92.40
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Joe Burrow,Joe Burrow,QB,17.22
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Alvin Kamara,Alvin Kamara,RB,44.00
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Brian Robinson Jr.,Brian Robinson Jr.,RB,14.60
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Chris Godwin,Chris Godwin,WR,24.70
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Jaylen Waddle,Jaylen Waddle,WR,8.50
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Brock Bowers,Brock Bowers,TE,18.80
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,Tyler Lockett,Tyler Lockett,WR,3.50
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Anthony Richardson,Anthony Richardson,QB,9.86
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Austin Ekeler,Austin Ekeler,RB,11.50
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Tyreek Hill,Tyreek Hill,WR,6.60
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Cooper Kupp,Cooper Kupp,WR,7.70
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Travis Kelce,Travis Kelce,TE,1.60
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Michael Pittman Jr.,Michael Pittman Jr.,WR,5.10
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,Kyle Pitts,Kyle Pitts,TE,5.00
2,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Llama_4_Maverick_Team_7,TOTAL,,,131.32
2,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Sonnet_4_Team_2,TOTAL,,,47.36
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Patrick Mahomes,Patrick Mahomes,QB,12.94
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Travis Etienne Jr.,Travis Etienne Jr.,RB,14.80
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Raheem Mostert,Raheem Mostert,RB,0.00
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,DJ Moore,DJ Moore,WR,11.30
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Calvin Ridley,Calvin Ridley,WR,24.70
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Jake Ferguson,Jake Ferguson,TE,0.00
2,Kimi_K2_Team_4,qwen/qwen3-max,Claude_Opus_4.1_Team_8,Christian Watson,Christian Watson,WR,0.00
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Brock Purdy,Brock Purdy,QB,13.96
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Breece Hall,Breece Hall,RB,24.40
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,De'Von Achane,De'Von Achane,RB,29.50
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Justin Jefferson,Justin Jefferson,WR,23.30
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,DeVonta Smith,DeVonta Smith,WR,20.60
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,David Njoku,David Njoku,TE,0.00
2,Claude_Opus_4.1_Team_8,openai/gpt-5,Kimi_K2_Team_4,Jayden Reed,Jayden Reed,WR,6.60
