Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Brock Purdy,Brock Purdy,QB,22.10
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Austin Ekeler,Austin Ekeler,RB,0.00
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Tyreek Hill,Tyreek Hill,WR,28.10
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Cooper Kupp,Cooper Kupp,WR,20.20
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,David Njoku,David Njoku,TE,17.20
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Jaxon Smith-Njigba,Jaxon Smith-Njigba,WR,19.60
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,Michael Pittman Jr.,Michael Pittman Jr.,WR,0.00
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Joe Burrow,Joe Burrow,QB,24.56
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Kyren Williams,Kyren Williams,RB,23.70
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Najee Harris,Najee Harris,RB,11.30
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,CeeDee Lamb,CeeDee Lamb,WR,21.40
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Puka Nacua,Puka Nacua,WR,41.80
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Travis Kelce,Travis Kelce,TE,9.50
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,Drake London,Drake London,WR,12.00
14,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Claude_Opus_4.1_Team_8,TOTAL,,,107.20
14,Claude_Opus_4.1_Team_8,openai/gpt-5,Llama_4_Maverick_Team_7,TOTAL,,,144.26
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Josh Allen,Josh Allen,QB,51.88
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Gus Edwards,Gus Edwards,RB,9.60
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Alvin Kamara,Alvin Kamara,RB,12.90
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Christian Kirk,Christian Kirk,WR,0.00
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Diontae Johnson,Diontae Johnson,WR,0.00
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Sam LaPorta,Sam LaPorta,TE,10.40
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,Deebo Samuel Sr.,Deebo Samuel Sr.,WR,5.50
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,C.J. Stroud,C.J. Stroud,QB,0.00
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,James Cook,James Cook,RB,4.90
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,Kenneth Walker III,Kenneth Walker III,RB,0.00
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,A.J. Brown,A.J. Brown,WR,8.30
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,Garrett Wilson,Garrett Wilson,WR,18.40
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,Dalton Kincaid,Dalton Kincaid,TE,0.00
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,Tank Dell,Tank Dell,WR,0.00
14,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,GPT_5_Mini_Team_10,TOTAL,,,90.28
14,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Flash_Team_6,TOTAL,,,31.60
14,Kimi_K2_Team_4,qwen/qwen3-max,GPT_OSS_Team_3,Jalen Hurts,Jalen Hurts,QB,24.22
14,Kimi_K2_Team_4,qwen/qwen3-max,GPT_OSS_Team_3,Travis Etienne Jr.,Travis Etienne Jr.,RB,11.00
14,Kimi_K2_Team_4,qwen/qwen3-max,GPT_OSS_Team_3,Raheem Mostert,Raheem Mostert,RB,0.00
14,Kimi_K2_Team_4,qwen/qwen3-max,GPT_OSS_Team_3,DJ Moore,DJ Moore,WR,10.90
