Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Jared Goff,Jared Goff,QB,10.76
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Joe Mixon,Joe Mixon,RB,9.50
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,De'Von Achane,De'Von Achane,RB,20.60
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Malik Nabers,Malik Nabers,WR,12.40
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Jayden Reed,Jayden Reed,WR,5.60
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Trey McBride,Trey McBride,TE,25.30
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Javonte Williams,Javonte Williams,RB,2.40
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Joe Burrow,Joe Burrow,QB,0.00
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Kyren Williams,Kyren Williams,RB,11.20
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Najee Harris,Najee Harris,RB,7.40
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,CeeDee Lamb,CeeDee Lamb,WR,16.80
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Puka Nacua,Puka Nacua,WR,20.70
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Travis Kelce,Travis Kelce,TE,12.20
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,George Pickens,George Pickens,WR,8.80
12,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,TOTAL,,,86.56
12,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,TOTAL,,,77.10
12,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Pro_Team_5,Kyler Murray,Kyler Murray,QB,10.30
12,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Pro_Team_5,Breece Hall,Breece Hall,RB,0.00
12,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,Gemini_2.5_Pro_Team_5,David Montgomery,David Montgomery,RB,16.30
