GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202410807,21831,1,2024,2024-10-27T13:00:00,8,PHI,CIN,AWAY,1,Jalen Hurts,QB,OFF,1,1,20.0,16.0,236.0,80.0,11.8,14.8,1.0,0.0,132.5,45.0,0.0,0.0,10.0,37.0,3.7,3.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14,35.14,QB,991198481,0.0,35.14,0.0,0.0,0.0,0.0,0.0,35.14,,26,7,18778,True
202410810,25069,1,2024,2024-10-27T16:25:00,8,DEN,CAR,HOME,10,Bo Nix,QB,OFF,1,1,37.0,28.0,284.0,75.7,7.7,10.1,3.0,0.0,124.16,37.0,2.0,17.0,5.0,4.0,0.8,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,29.76,QB,991200104,0.0,29.76,0.0,0.0,0.0,0.0,0.0,29.76,,10,5,18779,True
202410833,14252,1,2024,2024-10-27T13:00:00,8,ATL,TB,AWAY,18,Kirk Cousins,QB,OFF,1,1,29.0,23.0,276.0,79.3,9.5,12,4.0,0.0,145.91,49.0,2.0,11.0,3.0,16.0,5.3,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,28.64,QB,991198153,0.0,28.64,0.0,0.0,0.0,0.0,0.0,28.64,,2,33,18789,True
202410831,21679,1,2024,2024-10-27T20:20:00,8,DAL,SF,AWAY,88,CeeDee Lamb,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,13.0,146.0,11.2,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,39.6,WR,991200866,0.0,36.1,0.0,0.0,0.0,0.0,0.0,42.6,,9,31,18777,True
202410831,23241,1,2024,2024-10-27T20:20:00,8,SF,DAL,HOME,13,Brock Purdy,QB,OFF,1,1,26.0,18.0,260.0,69.2,10,14.4,1.0,0.0,114.26,47.0,2.0,14.0,8.0,56.0,7,1.0,16.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,QB,991200887,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,,31,9,18777,True
202410830,23247,1,2024,2024-10-27T16:05:00,8,BUF,SEA,AWAY,4,James Cook,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,17.0,111.0,6.5,2.0,18.0,3.0,3.0,22.0,7.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,28.3,RB,991199354,0.0,29.8,0.0,0.0,0.0,0.0,0.0,31.3,,4,30,18782,True
202410832,9038,1,2024,2024-10-24T20:15:00,8,LAR,MIN,HOME,9,Matthew Stafford,QB,OFF,1,1,34.0,25.0,279.0,73.5,8.2,11.2,4.0,1.0,124.51,27.0,0.0,0.0,3.0,-4.0,-1.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,24.76,QB,991197775,0.0,25.76,0.0,0.0,0.0,0.0,0.0,25.76,,32,20,18791,True
202410815,20824,1,2024,2024-10-27T13:00:00,8,GB,JAX,AWAY,8,Josh Jacobs,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,25.0,127.0,5.1,2.0,38.0,2.0,1.0,-2.0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,25.5,RB,991198195,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.5,,12,15,18786,True
202410808,19781,1,2024,2024-10-27T13:00:00,8,BAL,CLE,AWAY,8,Lamar Jackson,QB,OFF,1,1,38.0,23.0,289.0,60.5,7.6,12.6,2.0,0.0,101.75,29.0,3.0,26.0,8.0,46.0,5.8,0.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16,24.16,QB,991198337,0.0,24.16,0.0,0.0,0.0,0.0,0.0,24.16,,3,8,18783,True
202410829,21681,1,2024,2024-10-27T16:05:00,8,LAC,NO,HOME,10,Justin Herbert,QB,OFF,1,1,32.0,20.0,279.0,62.5,8.7,14.0,2.0,0.0,111.33,60.0,3.0,23.0,4.0,49.0,12.2,0.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,24.06,QB,991199241,0.0,24.06,0.0,0.0,0.0,0.0,0.0,24.06,,29,22,18781,True
202410808,16762,1,2024,2024-10-27T13:00:00,8,CLE,BAL,HOME,5,Jameis Winston,QB,OFF,1,1,41.0,27.0,334.0,65.9,8.1,12.4,3.0,0.0,115.29,38.0,2.0,13.0,2.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,23.56,QB,991198163,0.0,26.56,0.0,0.0,0.0,0.0,0.0,27.56,,8,3,18783,True
202410815,22490,1,2024,2024-10-27T13:00:00,8,JAX,GB,HOME,16,Trevor Lawrence,QB,OFF,1,1,32.0,21.0,308.0,65.6,9.6,14.7,2.0,1.0,104.69,33.0,1.0,9.0,4.0,10.0,2.5,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,23.32,QB,991198329,0.0,27.32,0.0,0.0,0.0,0.0,0.0,28.32,,15,12,18786,True
202410829,25097,1,2024,2024-10-27T16:05:00,8,LAC,NO,HOME,15,Ladd McConkey,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,6.0,111.0,18.5,2.0,60.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,29.1,WR,991199323,0.0,29.1,0.0,0.0,0.0,0.0,0.0,32.1,,29,22,18781,True
202410833,19790,1,2024,2024-10-27T13:00:00,8,TB,ATL,HOME,6,Baker Mayfield,QB,OFF,1,1,50.0,37.0,330.0,74.0,6.6,8.9,3.0,2.0,94.58,29.0,0.0,0.0,3.0,11.0,3.7,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,22.3,QB,991198293,0.0,27.3,0.0,0.0,0.0,0.0,0.0,27.3,,33,2,18789,True
202410835,23235,1,2024,2024-10-27T16:25:00,8,WAS,CHI,HOME,5,Jayden Daniels,QB,OFF,1,1,38.0,21.0,326.0,55.3,8.6,15.5,1.0,0.0,92.65,61.0,2.0,13.0,8.0,52.0,6.5,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,22.24,QB,991199862,0.0,25.24,0.0,0.0,0.0,0.0,0.0,25.24,,35,6,18790,True
202410819,20889,1,2024,2024-10-27T13:00:00,8,ARI,MIA,AWAY,1,Kyler Murray,QB,OFF,1,1,36.0,26.0,307.0,72.2,8.5,11.8,2.0,0.0,116.32,37.0,0.0,0.0,5.0,19.0,3.8,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,22.18,QB,991198374,0.0,25.18,0.0,0.0,0.0,0.0,0.0,25.18,,1,19,18787,True
202410808,24348,1,2024,2024-10-27T13:00:00,8,CLE,BAL,HOME,19,Cedric Tillman,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,99.0,14.1,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,28.9,WR,991198759,0.0,25.4,0.0,0.0,0.0,0.0,0.0,28.9,,8,3,18783,True
202410828,18916,1,2024,2024-10-28T20:15:00,8,PIT,NYG,HOME,90,T.J. Watt,LB,DEF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,18.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,21.8,LB,991201068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28,23,18776,True
202410833,22508,1,2024,2024-10-27T13:00:00,8,ATL,TB,AWAY,8,Kyle Pitts,TE,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,4.0,91.0,22.8,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,25.1,TE,991198395,0.0,23.1,0.0,0.0,0.0,0.0,0.0,25.1,,2,33,18789,True
202410828,25092,1,2024,2024-10-28T20:15:00,8,NYG,PIT,AWAY,29,Tyrone Tracy Jr.,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20.0,145.0,7.2,1.0,45.0,3.0,2.0,5.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,RB,991201156,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,,23,28,18776,True
202410808,23263,1,2024,2024-10-27T13:00:00,8,BAL,CLE,AWAY,14,Kyle Hamilton,S,DEF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,20.7,DB,991198644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,8,18783,True
202410819,24179,1,2024,2024-10-27T13:00:00,8,MIA,ARI,HOME,28,De'Von Achane,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10.0,97.0,9.7,0.0,47.0,8.0,6.0,50.0,8.3,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,26.7,RB,991198736,0.0,23.7,0.0,0.0,0.0,0.0,0.0,26.7,,19,1,18787,True
