Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Lamar Jackson,Lamar Jackson,QB,36.10
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Alvin Kamara,Alvin Kamara,RB,17.00
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,D'Andre Swift,D'Andre Swift,RB,9.90
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Rashee Rice,Rashee Rice,WR,0.00
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Christian Kirk,Christian Kirk,WR,0.00
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Evan Engram,Evan Engram,TE,0.00
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,Tyler Lockett,Tyler Lockett,WR,3.20
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Patrick Mahomes,Patrick Mahomes,QB,15.76
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,David Montgomery,David Montgomery,RB,7.50
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Brian Robinson Jr.,Brian Robinson Jr.,RB,11.70
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Jordan Addison,Jordan Addison,WR,13.30
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Jaylen Waddle,Jaylen Waddle,WR,0.00
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Mark Andrews,Mark Andrews,TE,10.40
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Kenneth Walker III,Kenneth Walker III,RB,0.00
15,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Kimi_K2_Team_4,TOTAL,,,66.20
15,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,TOTAL,,,58.66
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Jared Goff,Jared Goff,QB,41.06
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Bijan Robinson,Bijan Robinson,RB,14.50
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Jerome Ford,Jerome Ford,RB,18.40
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Terry McLaurin,Terry McLaurin,WR,26.30
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Nico Collins,Nico Collins,WR,17.70
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Trey McBride,Trey McBride,TE,17.70
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,Isiah Pacheco,Isiah Pacheco,RB,5.70
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,Brock Purdy,Brock Purdy,QB,3.98
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,Saquon Barkley,Saquon Barkley,RB,9.40
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,Jaylen Warren,Jaylen Warren,RB,2.50
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,CeeDee Lamb,CeeDee Lamb,WR,26.60
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,Mike Evans,Mike Evans,WR,36.90
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,Kyle Pitts,Kyle Pitts,TE,6.80
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,DeVonta Smith,DeVonta Smith,WR,28.00
15,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Qwen_3_Max_Team_1,TOTAL,,,141.36
15,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_OSS_Team_3,TOTAL,,,114.18
15,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Josh Allen,Josh Allen,QB,41.28
15,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,GPT_5_Mini_Team_10,Aaron Jones,Aaron Jones,RB,18.60
