Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,Brock Purdy,Brock Purdy,QB,14.62
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,Saquon Barkley,Saquon Barkley,RB,13.60
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,Chase Brown,Chase Brown,RB,23.20
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,CeeDee Lamb,CeeDee Lamb,WR,23.60
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,DeVonta Smith,DeVonta Smith,WR,0.00
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,Kyle Pitts,Kyle Pitts,TE,0.00
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,Stefon Diggs,Stefon Diggs,WR,18.50
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,Dak Prescott,Dak Prescott,QB,16.74
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,Kyren Williams,Kyren Williams,RB,20.40
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,Devin Singletary,Devin Singletary,RB,4.80
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,DJ Moore,DJ Moore,WR,11.20
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,A.J. Brown,A.J. Brown,WR,0.00
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,George Kittle,George Kittle,TE,14.50
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,Tony Pollard,Tony Pollard,RB,18.80
4,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Team_9,TOTAL,,,93.52
4,GPT_5_Team_9,anthropic/claude-sonnet-4,Qwen_3_Max_Team_1,TOTAL,,,86.44
4,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Llama_4_Maverick_Team_7,Kyler Murray,Kyler Murray,QB,9.98
