Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Kyler Murray,Kyler Murray,QB,16.04
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Jahmyr Gibbs,Jahmyr Gibbs,RB,26.30
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,James Conner,James Conner,RB,2.80
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,20.00
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Garrett Wilson,Garrett Wilson,WR,17.60
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Sam LaPorta,Sam LaPorta,TE,18.40
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Jakobi Meyers,Jakobi Meyers,WR,17.10
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Justin Herbert,Justin Herbert,QB,24.44
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Rhamondre Stevenson,Rhamondre Stevenson,RB,0.10
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Zamir White,Zamir White,RB,0.00
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Justin Jefferson,Justin Jefferson,WR,17.20
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Ja'Marr Chase,Ja'Marr Chase,WR,19.20
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,George Kittle,George Kittle,TE,19.20
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Puka Nacua,Puka Nacua,WR,22.90
17,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,TOTAL,,,118.24
17,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,TOTAL,,,103.04
17,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Llama_4_Maverick_Team_7,Jared Goff,Jared Goff,QB,23.82
17,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Llama_4_Maverick_Team_7,Bijan Robinson,Bijan Robinson,RB,24.80
17,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Llama_4_Maverick_Team_7,Jerome Ford,Jerome Ford,RB,2.20
17,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Llama_4_Maverick_Team_7,Terry McLaurin,Terry McLaurin,WR,1.50
17,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Llama_4_Maverick_Team_7,Nico Collins,Nico Collins,WR,8.90
