Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Patrick Mahomes,Patrick Mahomes,QB,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Bijan Robinson,Bijan Robinson,RB,25.50
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Brian Robinson Jr.,Brian Robinson Jr.,RB,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Nico Collins,Nico Collins,WR,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Marvin Harrison Jr.,Marvin Harrison Jr.,WR,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Dallas Goedert,Dallas Goedert,TE,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Kenneth Walker III,Kenneth Walker III,RB,20.90
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Jalen Hurts,Jalen Hurts,QB,21.86
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Kyren Williams,Kyren Williams,RB,0.00
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Rachaad White,Rachaad White,RB,0.00
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,A.J. Brown,A.J. Brown,WR,23.60
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,DJ Moore,DJ Moore,WR,6.00
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Travis Kelce,Travis Kelce,TE,0.00
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Devin Singletary,Devin Singletary,RB,0.00
6,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,TOTAL,,,46.40
6,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,TOTAL,,,51.46
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,C.J. Stroud,C.J. Stroud,QB,18.38
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Derrick Henry,Derrick Henry,RB,25.20
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,James Cook,James Cook,RB,0.00
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Ja'Marr Chase,Ja'Marr Chase,WR,12.20
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,DK Metcalf,DK Metcalf,WR,7.80
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,David Njoku,David Njoku,TE,8.10
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Najee Harris,Najee Harris,RB,20.20
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Kyler Murray,Kyler Murray,QB,11.96
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Jahmyr Gibbs,Jahmyr Gibbs,RB,12.10
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,James Conner,James Conner,RB,6.60
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,13.70
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Garrett Wilson,Garrett Wilson,WR,24.70
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Sam LaPorta,Sam LaPorta,TE,12.20
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Zack Moss,Zack Moss,RB,0.50
6,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,TOTAL,,,91.88
6,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,TOTAL,,,81.76
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Josh Allen,Josh Allen,QB,24.40
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Jonathan Taylor,Jonathan Taylor,RB,0.00
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Rhamondre Stevenson,Rhamondre Stevenson,RB,0.00
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Drake London,Drake London,WR,19.40
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Tee Higgins,Tee Higgins,WR,14.70
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Jayden Reed,Jayden Reed,WR,14.80
6,Claude_Opus_4.1_Team_8,openai/gpt-5,Claude_Sonnet_4_Team_2,Zay Flowers,Zay Flowers,WR,22.40
