GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202411605,1,2024,16,2024-12-22T13:00:00,ARI,CAR,36.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,-1.0,36.0,0.0,-1.0,-1.0,1,AWAY,1,5,18901
202411602,1,2024,16,2024-12-22T13:00:00,ATL,NYG,7.0,2.0,3.0,21.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0,25.0,7.0,0.0,25.0,25.0,2,HOME,2,23,18899
202411603,1,2024,16,2024-12-21T16:30:00,BAL,PIT,17.0,1.0,3.0,19.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0,14.0,17.0,0.0,14.0,14.0,36,HOME,3,28,18906
202411604,1,2024,16,2024-12-22T16:25:00,BUF,NE,21.0,1.0,2.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0,14.0,21.0,0.0,14.0,14.0,37,HOME,4,21,18900
202411605,1,2024,16,2024-12-22T13:00:00,CAR,ARI,30.0,0.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,6.0,30.0,0.0,6.0,6.0,5,HOME,5,1,18901
202411606,1,2024,16,2024-12-22T13:00:00,CHI,DET,34.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.0,34.0,0.0,0.0,0.0,38,HOME,6,11,18902
202411607,1,2024,16,2024-12-22T13:00:00,CIN,CLE,6.0,0.0,5.0,32.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0,18.0,6.0,0.0,18.0,18.0,7,HOME,7,8,18908
202411607,1,2024,16,2024-12-22T13:00:00,CLE,CIN,24.0,0.0,4.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0,6.0,24.0,0.0,6.0,6.0,8,AWAY,8,7,18908
202411609,1,2024,16,2024-12-22T20:20:00,DAL,TB,24.0,0.0,4.0,27.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,8.0,24.0,0.0,8.0,8.0,48,HOME,9,33,18894
202411629,1,2024,16,2024-12-19T20:15:00,DEN,LAC,34.0,0.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,3.0,34.0,0.0,3.0,3.0,49,AWAY,10,29,18897
202411606,1,2024,16,2024-12-22T13:00:00,DET,CHI,17.0,0.0,2.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0,7.0,17.0,0.0,7.0,7.0,11,AWAY,11,6,18902
202411612,1,2024,16,2024-12-23T20:15:00,GB,NO,0.0,0.0,3.0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,17.0,0.0,0.0,17.0,17.0,12,HOME,12,22,18893
202411616,1,2024,16,2024-12-21T13:00:00,HOU,KC,27.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.0,27.0,0.0,1.0,1.0,13,AWAY,13,16,18907
202411614,1,2024,16,2024-12-22T13:00:00,IND,TEN,30.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,6.0,30.0,0.0,6.0,6.0,14,HOME,14,34,18903
202411625,1,2024,16,2024-12-22T16:25:00,JAX,LV,19.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0,3.0,19.0,0.0,3.0,3.0,52,AWAY,15,25,18895
202411616,1,2024,16,2024-12-21T13:00:00,KC,HOU,19.0,0.0,2.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0,7.0,19.0,0.0,7.0,7.0,55,HOME,16,13,18907
202411629,1,2024,16,2024-12-19T20:15:00,LAC,DEN,27.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,2.0,27.0,0.0,2.0,2.0,84,HOME,29,10,18897
202411624,1,2024,16,2024-12-22T13:00:00,LAR,NYJ,9.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,9.0,9.0,0.0,9.0,9.0,32,AWAY,32,24,18904
202411625,1,2024,16,2024-12-22T16:25:00,LV,JAX,14.0,0.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,6.0,14.0,0.0,6.0,6.0,83,HOME,25,15,18895
202411619,1,2024,16,2024-12-22T16:25:00,MIA,SF,17.0,0.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0,6.0,17.0,0.0,6.0,6.0,64,HOME,19,31,18896
202411630,1,2024,16,2024-12-22T16:05:00,MIN,SEA,24.0,0.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,6.0,24.0,0.0,6.0,6.0,67,AWAY,20,30,18898
202411604,1,2024,16,2024-12-22T16:25:00,NE,BUF,24.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,4.0,18.0,0.0,4.0,4.0,21,AWAY,21,4,18900
202411612,1,2024,16,2024-12-23T20:15:00,NO,GB,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,-1.0,34.0,0.0,-1.0,-1.0,69,AWAY,22,12,18893
202411602,1,2024,16,2024-12-22T13:00:00,NYG,ATL,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0,2.0,22.0,0.0,2.0,2.0,75,AWAY,23,2,18899
202411624,1,2024,16,2024-12-22T13:00:00,NYJ,LAR,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,3.0,19.0,0.0,3.0,3.0,82,HOME,24,32,18904
202411635,1,2024,16,2024-12-22T13:00:00,PHI,WAS,36.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0,7.0,36.0,0.0,7.0,7.0,26,AWAY,26,35,18905
202411603,1,2024,16,2024-12-21T16:30:00,PIT,BAL,34.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2.0,28.0,0.0,2.0,2.0,28,AWAY,28,3,18906
202411630,1,2024,16,2024-12-22T16:05:00,SEA,MIN,27.0,0.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0,3.0,27.0,0.0,3.0,3.0,90,HOME,30,20,18898
202411619,1,2024,16,2024-12-22T16:25:00,SF,MIA,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,-1.0,29.0,0.0,-1.0,-1.0,93,AWAY,31,19,18896
202411609,1,2024,16,2024-12-22T20:20:00,TB,DAL,26.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.0,26.0,0.0,1.0,1.0,95,AWAY,33,9,18894
202411614,1,2024,16,2024-12-22T13:00:00,TEN,IND,38.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,-1.0,38.0,0.0,-1.0,-1.0,34,AWAY,34,14,18903
202411635,1,2024,16,2024-12-22T13:00:00,WAS,PHI,33.0,0.0,4.0,27.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0,7.0,33.0,0.0,7.0,7.0,97,HOME,35,26,18905
