Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Brock Purdy,Brock Purdy,QB,10.34
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Christian McCaffrey,Christian McCaffrey,RB,0.00
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Chuba Hubbard,Chuba Hubbard,RB,1.40
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Davante Adams,Davante Adams,WR,10.90
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Brandon Aiyuk,Brandon Aiyuk,WR,4.80
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Travis Kelce,Travis Kelce,TE,6.40
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,Jonathan Taylor,Jonathan Taylor,RB,10.80
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Jared Goff,Jared Goff,QB,11.38
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Breece Hall,Breece Hall,RB,18.30
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Gus Edwards,Gus Edwards,RB,3.80
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Amon-Ra St. Brown,Amon-Ra St. Brown,WR,4.30
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,DJ Moore,DJ Moore,WR,10.00
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,Mark Andrews,Mark Andrews,TE,3.40
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,George Pickens,George Pickens,WR,13.50
1,Kimi_K2_Team_4,qwen/qwen3-max,GPT_5_Team_9,TOTAL,,,44.64
1,GPT_5_Team_9,anthropic/claude-sonnet-4,Kimi_K2_Team_4,TOTAL,,,64.68
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,C.J. Stroud,C.J. Stroud,QB,18.66
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Bijan Robinson,Bijan Robinson,RB,16.10
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,James Conner,James Conner,RB,17.30
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,A.J. Brown,A.J. Brown,WR,22.90
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,DK Metcalf,DK Metcalf,WR,5.90
1,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Llama_4_Maverick_Team_7,Luke Musgrave,Luke Musgrave,TE,0.00
