Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,C.J. Stroud,C.J. Stroud,QB,16.06
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,James Conner,James Conner,RB,26.60
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,Raheem Mostert,Raheem Mostert,RB,6.60
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,Stefon Diggs,Stefon Diggs,WR,0.00
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,DeAndre Hopkins,DeAndre Hopkins,WR,7.70
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,Kyle Pitts,Kyle Pitts,TE,1.70
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,Jerome Ford,Jerome Ford,RB,24.10
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Jared Goff,Jared Goff,QB,25.34
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Jaylen Warren,Jaylen Warren,RB,14.20
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Zack Moss,Zack Moss,RB,0.00
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,DJ Moore,DJ Moore,WR,14.00
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Nico Collins,Nico Collins,WR,13.00
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Trey McBride,Trey McBride,TE,5.00
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,Michael Pittman Jr.,Michael Pittman Jr.,WR,3.90
16,GPT_5_Mini_Team_10,openai/gpt-oss-120b,GPT_5_Team_9,TOTAL,,,82.76
16,GPT_5_Team_9,anthropic/claude-sonnet-4,GPT_5_Mini_Team_10,TOTAL,,,75.44
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Lamar Jackson,Lamar Jackson,QB,20.48
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Bijan Robinson,Bijan Robinson,RB,24.30
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Kyren Williams,Kyren Williams,RB,19.90
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,CeeDee Lamb,CeeDee Lamb,WR,17.50
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,A.J. Brown,A.J. Brown,WR,23.70
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,Luke Musgrave,Luke Musgrave,TE,0.00
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,James Cook,James Cook,RB,27.60
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Jalen Hurts,Jalen Hurts,QB,4.54
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Joe Mixon,Joe Mixon,RB,8.10
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Najee Harris,Najee Harris,RB,4.20
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Puka Nacua,Puka Nacua,WR,13.60
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Jayden Reed,Jayden Reed,WR,11.10
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,Hunter Henry,Hunter Henry,TE,13.90
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,D'Andre Swift,D'Andre Swift,RB,8.30
16,Claude_Opus_4.1_Team_8,openai/gpt-5,Qwen_3_Max_Team_1,TOTAL,,,133.48
16,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Claude_Opus_4.1_Team_8,TOTAL,,,63.74
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Patrick Mahomes,Patrick Mahomes,QB,23.70
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Chuba Hubbard,Chuba Hubbard,RB,32.50
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Jonathan Taylor,Jonathan Taylor,RB,39.80
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Davante Adams,Davante Adams,WR,19.80
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Mike Evans,Mike Evans,WR,11.90
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,George Kittle,George Kittle,TE,18.60
16,Kimi_K2_Team_4,qwen/qwen3-max,Gemini_2.5_Flash_Team_6,Christian McCaffrey,Christian McCaffrey,RB,0.00
