Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,C.J. Stroud,C.J. Stroud,QB,12.40
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,James Conner,James Conner,RB,14.90
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,Raheem Mostert,Raheem Mostert,RB,16.00
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,Stefon Diggs,Stefon Diggs,WR,12.70
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,DeAndre Hopkins,DeAndre Hopkins,WR,4.90
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,Kyle Pitts,Kyle Pitts,TE,25.10
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,Jerome Ford,Jerome Ford,RB,0.00
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Jalen Hurts,Jalen Hurts,QB,35.14
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Joe Mixon,Joe Mixon,RB,23.40
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,D'Andre Swift,D'Andre Swift,RB,18.90
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Deebo Samuel Sr.,Deebo Samuel Sr.,WR,12.60
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Puka Nacua,Puka Nacua,WR,18.10
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Hunter Henry,Hunter Henry,TE,9.50
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,Najee Harris,Najee Harris,RB,16.10
8,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Qwen_3_Max_Team_1,TOTAL,,,86.00
8,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,GPT_5_Mini_Team_10,TOTAL,,,133.74
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Lamar Jackson,Lamar Jackson,QB,24.16
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Derrick Henry,Derrick Henry,RB,14.70
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Bijan Robinson,Bijan Robinson,RB,23.60
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,A.J. Brown,A.J. Brown,WR,13.40
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Drake London,Drake London,WR,7.40
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Luke Musgrave,Luke Musgrave,TE,0.00
8,Claude_Opus_4.1_Team_8,openai/gpt-5,Gemini_2.5_Pro_Team_5,Kyren Williams,Kyren Williams,RB,22.60
8,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Caleb Williams,Caleb Williams,QB,7.94
8,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Saquon Barkley,Saquon Barkley,RB,12.10
8,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,David Montgomery,David Montgomery,RB,14.92
8,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Ja'Marr Chase,Ja'Marr Chase,WR,20.40
8,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,Claude_Opus_4.1_Team_8,Zay Flowers,Zay Flowers,WR,18.50
