Week,Team,Model,Opponent,Player,ResolvedName,Position,Points
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Lamar Jackson,Lamar Jackson,QB,34.44
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Derrick Henry,Derrick Henry,RB,25.20
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Kyren Williams,Kyren Williams,RB,19.60
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Drake London,Drake London,WR,18.30
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,CeeDee Lamb,CeeDee Lamb,WR,0.00
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Luke Musgrave,Luke Musgrave,TE,0.00
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,Bijan Robinson,Bijan Robinson,RB,23.30
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Brock Purdy,Brock Purdy,QB,17.18
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Alvin Kamara,Alvin Kamara,RB,8.40
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Aaron Jones,Aaron Jones,RB,20.60
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Terry McLaurin,Terry McLaurin,WR,15.80
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,George Pickens,George Pickens,WR,22.10
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Dallas Goedert,Dallas Goedert,TE,0.00
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,Pat Freiermuth,Pat Freiermuth,TE,7.10
7,Claude_Opus_4.1_Team_8,openai/gpt-5,GPT_OSS_Team_3,TOTAL,,,120.84
7,GPT_OSS_Team_3,anthropic/claude-opus-4.1,Claude_Opus_4.1_Team_8,TOTAL,,,91.18
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Josh Allen,Josh Allen,QB,21.02
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Rachaad White,Rachaad White,RB,29.10
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,De'Von Achane,De'Von Achane,RB,10.50
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Michael Pittman Jr.,Michael Pittman Jr.,WR,9.30
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Amari Cooper,Amari Cooper,WR,16.60
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Evan Engram,Evan Engram,TE,8.50
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,Austin Ekeler,Austin Ekeler,RB,4.00
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Trevor Lawrence,Trevor Lawrence,QB,13.02
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Tony Pollard,Tony Pollard,RB,8.50
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Javonte Williams,Javonte Williams,RB,26.10
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Nico Collins,Nico Collins,WR,0.00
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Diontae Johnson,Diontae Johnson,WR,2.70
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Cole Kmet,Cole Kmet,TE,0.00
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,Tyreek Hill,Tyreek Hill,WR,2.30
7,Gemini_2.5_Flash_Team_6,google/gemini-2.5-pro,Llama_4_Maverick_Team_7,TOTAL,,,99.02
7,Llama_4_Maverick_Team_7,moonshotai/kimi-k2-0905,Gemini_2.5_Flash_Team_6,TOTAL,,,52.62
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Kyler Murray,Kyler Murray,QB,20.20
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Jonathan Taylor,Jonathan Taylor,RB,0.00
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Chuba Hubbard,Chuba Hubbard,RB,11.20
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Brandon Aiyuk,Brandon Aiyuk,WR,4.30
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Mike Evans,Mike Evans,WR,9.50
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,George Kittle,George Kittle,TE,15.20
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,Xavier Worthy,Xavier Worthy,WR,5.40
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Jalen Hurts,Jalen Hurts,QB,22.76
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Joe Mixon,Joe Mixon,RB,26.40
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,D'Andre Swift,D'Andre Swift,RB,0.00
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Deebo Samuel Sr.,Deebo Samuel Sr.,WR,0.00
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Puka Nacua,Puka Nacua,WR,0.00
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Hunter Henry,Hunter Henry,TE,17.20
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,Najee Harris,Najee Harris,RB,16.20
7,Kimi_K2_Team_4,qwen/qwen3-max,Qwen_3_Max_Team_1,TOTAL,,,65.80
7,Qwen_3_Max_Team_1,meta-llama/llama-4-maverick,Kimi_K2_Team_4,TOTAL,,,82.56
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Jayden Daniels,Jayden Daniels,QB,5.24
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,James Conner,James Conner,RB,17.20
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Jahmyr Gibbs,Jahmyr Gibbs,RB,32.00
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Stefon Diggs,Stefon Diggs,WR,7.30
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Justin Jefferson,Justin Jefferson,WR,21.40
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Kyle Pitts,Kyle Pitts,TE,13.50
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,Jerome Ford,Jerome Ford,RB,0.00
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Caleb Williams,Caleb Williams,QB,0.00
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Saquon Barkley,Saquon Barkley,RB,26.70
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,David Montgomery,David Montgomery,RB,8.00
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Ja'Marr Chase,Ja'Marr Chase,WR,17.60
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Zay Flowers,Zay Flowers,WR,4.00
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Jake Ferguson,Jake Ferguson,TE,0.00
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,Travis Etienne Jr.,Travis Etienne Jr.,RB,0.00
7,GPT_5_Mini_Team_10,openai/gpt-oss-120b,Gemini_2.5_Pro_Team_5,TOTAL,,,96.64
7,Gemini_2.5_Pro_Team_5,google/gemini-2.5-flash,GPT_5_Mini_Team_10,TOTAL,,,56.30
7,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Team_9,Joe Burrow,Joe Burrow,QB,14.94
7,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Team_9,James Cook,James Cook,RB,9.20
7,Claude_Sonnet_4_Team_2,openai/gpt-5-mini,GPT_5_Team_9,Brian Robinson Jr.,Brian Robinson Jr.,RB,13.10
