GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202211432,1,2022,14,2022-12-08T20:15:00,LV,LAR,19.2,0.3,2.5,0.0,0.7,0.6,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.3,19.2,0.0,8.3,8.3,83,AWAY,25,32,18193
202211432,1,2022,14,2022-12-08T20:15:00,LAR,LV,23.1,0.2,2.1,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.7,23.1,0.0,5.7,5.7,32,HOME,32,25,18193
202211404,1,2022,14,2022-12-11T13:00:00,NYJ,BUF,26.9,0.2,2.3,0.0,0.7,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.7,26.9,0.0,6.7,6.7,82,AWAY,24,4,18194
202211404,1,2022,14,2022-12-11T13:00:00,BUF,NYJ,17.6,0.3,2.4,0.0,0.7,0.6,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.4,17.6,0.0,8.4,8.4,37,HOME,4,24,18194
202211407,1,2022,14,2022-12-11T13:00:00,CLE,CIN,26.4,0.2,2.6,0.0,0.6,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.2,26.4,0.0,6.2,6.2,8,AWAY,8,7,18195
202211407,1,2022,14,2022-12-11T13:00:00,CIN,CLE,21.1,0.3,2.3,0.0,0.7,0.6,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,6.9,21.1,0.0,6.9,6.9,7,HOME,7,8,18195
202211409,1,2022,14,2022-12-11T13:00:00,HOU,DAL,30.4,0.2,1.7,0.0,0.5,0.5,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,4.3,30.4,0.0,4.3,4.3,13,AWAY,13,9,18196
202211409,1,2022,14,2022-12-11T13:00:00,DAL,HOU,14.4,0.3,3.1,0.0,0.9,0.7,0.0,1.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,9.9,14.4,0.0,9.9,9.9,48,HOME,9,13,18196
202211411,1,2022,14,2022-12-11T13:00:00,MIN,DET,25.3,0.2,2.2,0.0,0.7,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,6.0,25.3,0.0,6.0,6.0,67,AWAY,20,11,18197
202211411,1,2022,14,2022-12-11T13:00:00,DET,MIN,25.2,0.2,2.1,0.0,0.6,0.5,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.9,25.2,0.0,5.9,5.9,11,HOME,11,20,18197
202211423,1,2022,14,2022-12-11T13:00:00,PHI,NYG,19.6,0.3,3.0,0.0,0.8,0.7,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,8.8,19.6,0.0,8.8,8.8,26,AWAY,26,23,18199
202211423,1,2022,14,2022-12-11T13:00:00,NYG,PHI,25.0,0.2,2.2,0.0,0.8,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5.8,25.0,0.0,5.8,5.8,75,HOME,23,26,18199
202211428,1,2022,14,2022-12-11T13:00:00,BAL,PIT,20.0,0.2,2.6,0.0,0.8,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,8.0,20.0,0.0,8.0,8.0,36,AWAY,3,28,18200
