GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202211434,22490,1,2022,2022-12-11T13:00:00,14,JAX,TEN,AWAY,16,Trevor Lawrence,QB,OFF,1,1,42.0,30.0,368.0,71.4,8.8,12.3,3.0,0.0,121.92,25.0,0.0,0.0,3.0,7.0,2.3,1.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42,33.42,QB,990890370,0.0,33.42,0.0,0.0,0.0,0.0,0.0,36.42,,15,34,18198,True
202211423,21831,1,2022,2022-12-11T13:00:00,14,PHI,NYG,AWAY,1,Jalen Hurts,QB,OFF,1,1,31.0,21.0,217.0,67.7,7,10.3,2.0,0.0,109.21,41.0,4.0,33.0,7.0,77.0,11,1.0,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38,30.38,QB,990890200,0.0,30.38,0.0,0.0,0.0,0.0,0.0,30.38,,26,23,18199,True
202211434,18912,1,2022,2022-12-11T13:00:00,14,JAX,TEN,AWAY,17,Evan Engram,TE,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,11.0,162.0,14.7,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,39.2,TE,990890341,0.0,33.7,0.0,0.0,0.0,0.0,0.0,42.2,,15,34,18198,True
202211423,20933,1,2022,2022-12-11T13:00:00,14,PHI,NYG,AWAY,26,Miles Sanders,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,17.0,144.0,8.5,2.0,40.0,3.0,1.0,11.0,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,28.5,RB,990890194,0.0,28.0,0.0,0.0,0.0,0.0,0.0,31.5,,26,23,18199,True
202211431,18877,1,2022,2022-12-11T16:25:00,14,SF,TB,HOME,23,Christian McCaffrey,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,14.0,119.0,8.5,1.0,38.0,3.0,2.0,34.0,17,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,29.3,RB,990891249,0.0,28.3,0.0,0.0,0.0,0.0,0.0,32.3,,31,33,18202,True
202211411,17922,1,2022,2022-12-11T13:00:00,14,DET,MIN,HOME,16,Jared Goff,QB,OFF,1,1,39.0,27.0,330.0,69.2,8.5,12.2,3.0,0.0,120.67,48.0,0.0,0.0,2.0,9.0,4.5,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,26.1,QB,990890226,0.0,26.1,0.0,0.0,0.0,0.0,0.0,29.1,,11,20,18197,True
202211410,14536,1,2022,2022-12-11T16:05:00,14,DEN,KC,HOME,3,Russell Wilson,QB,OFF,1,1,36.0,23.0,247.0,63.9,6.9,10.7,3.0,1.0,100.12,66.0,6.0,49.0,4.0,57.0,14.2,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,25.58,QB,990890540,0.0,26.58,0.0,0.0,0.0,0.0,0.0,26.58,,10,16,18204,True
202211410,16510,1,2022,2022-12-11T16:05:00,14,KC,DEN,AWAY,1,Jerick McKinnon,RB,OFF,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6.0,22.0,3.7,0.0,7.0,9.0,7.0,112.0,16,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,32.4,RB,990890599,0.0,28.9,0.0,0.0,0.0,0.0,0.0,35.4,,16,10,18204,True
202211410,21692,1,2022,2022-12-11T16:05:00,14,DEN,KC,HOME,10,Jerry Jeudy,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,8.0,73.0,9.1,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,33.3,WR,990890571,0.0,29.3,0.0,0.0,0.0,0.0,0.0,33.3,,10,16,18204,True
202211411,14252,1,2022,2022-12-11T13:00:00,14,MIN,DET,AWAY,8,Kirk Cousins,QB,OFF,1,1,41.0,31.0,425.0,75.6,10.4,13.7,2.0,0.0,124.54,47.0,3.0,26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,QB,990890281,0.0,25.0,0.0,0.0,0.0,0.0,0.0,28.0,,20,11,18197,True
202211411,21685,1,2022,2022-12-11T13:00:00,14,MIN,DET,AWAY,18,Justin Jefferson,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,11.0,223.0,20.3,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,33.3,WR,990890306,0.0,27.8,0.0,0.0,0.0,0.0,0.0,36.3,,20,11,18197,True
202211431,23241,1,2022,2022-12-11T16:25:00,14,SF,TB,HOME,13,Brock Purdy,QB,OFF,1,1,21.0,16.0,185.0,76.2,8.8,11.6,2.0,0.0,134.03,32.0,0.0,0.0,2.0,3.0,1.5,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,QB,990891281,0.0,21.7,0.0,0.0,0.0,0.0,0.0,21.7,,31,33,18202,True
202211404,19801,1,2022,2022-12-11T13:00:00,14,BUF,NYJ,HOME,17,Josh Allen,QB,OFF,1,1,27.0,16.0,147.0,59.3,5.4,9.2,1.0,0.0,86.5,32.0,3.0,17.0,10.0,47.0,4.7,1.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,20.58,QB,990889815,0.0,20.58,0.0,0.0,0.0,0.0,0.0,20.58,,4,24,18194,True
202211430,14895,1,2022,2022-12-11T16:25:00,14,SEA,CAR,HOME,7,Geno Smith,QB,OFF,1,1,36.0,21.0,264.0,58.3,7.3,12.6,3.0,2.0,85.88,38.0,3.0,23.0,3.0,20.0,6.7,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,20.56,QB,990891184,0.0,22.56,0.0,0.0,0.0,0.0,0.0,22.56,,30,5,18203,True
202211423,11315,1,2022,2022-12-11T13:00:00,14,PHI,NYG,AWAY,55,Brandon Graham,DE,DEF,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,20.5,DL,990890172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26,23,18199,True
202211429,18082,1,2022,2022-12-11T20:20:00,14,MIA,LAC,AWAY,10,Tyreek Hill,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,10.0,4.0,81.0,20.2,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,24.1,WR,990891795,0.0,22.1,0.0,0.0,0.0,0.0,0.0,24.1,,19,29,18201,True
202211410,18890,1,2022,2022-12-11T16:05:00,14,KC,DEN,AWAY,15,Patrick Mahomes,QB,OFF,1,1,42.0,28.0,352.0,66.7,8.4,12.6,3.0,3.0,86.61,56.0,2.0,10.0,3.0,-3.0,-1,0.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,19.78,QB,990890606,0.0,22.78,0.0,0.0,0.0,0.0,0.0,25.78,,16,10,18204,True
202211429,21681,1,2022,2022-12-11T20:20:00,14,LAC,MIA,HOME,10,Justin Herbert,QB,OFF,1,1,51.0,39.0,367.0,76.5,7.2,9.4,1.0,0.0,102.33,55.0,4.0,17.0,4.0,8.0,2,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,19.48,QB,990891757,0.0,19.48,0.0,0.0,0.0,0.0,0.0,22.48,,29,19,18201,True
202211423,20841,1,2022,2022-12-11T13:00:00,14,NYG,PHI,HOME,8,Daniel Jones,QB,OFF,1,1,27.0,18.0,169.0,66.7,6.3,9.4,1.0,0.0,96.06,37.0,4.0,17.0,4.0,26.0,6.5,1.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,19.36,QB,990890136,0.0,19.36,0.0,0.0,0.0,0.0,0.0,19.36,,23,26,18199,True
202211401,21889,1,2022,2022-12-12T20:15:00,14,NE,ARI,AWAY,55,Josh Uche,LB,DEF,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,LB,990892060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21,1,18205,True
202211407,22564,1,2022,2022-12-11T13:00:00,14,CIN,CLE,HOME,1,Ja'Marr Chase,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,9.0,1.0,6.0,6,0.0,6.0,15.0,10.0,119.0,11.9,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,28.5,WR,990889720,0.0,23.5,0.0,0.0,0.0,0.0,0.0,31.5,,7,8,18195,True
202211407,18807,1,2022,2022-12-11T13:00:00,14,CLE,CIN,AWAY,95,Myles Garrett,DE,DEF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,DL,990889746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,7,18195,True
202211409,20912,1,2022,2022-12-11T13:00:00,14,DAL,HOU,HOME,20,Tony Pollard,RB,OFF,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10.0,42.0,4.2,1.0,18.0,5.0,4.0,20.0,5,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,22.2,RB,990889924,0.0,20.2,0.0,0.0,0.0,0.0,0.0,22.2,,9,13,18196,True
202211428,21674,1,2022,2022-12-11T13:00:00,14,BAL,PIT,AWAY,27,J.K. Dobbins,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,15.0,120.0,8,1.0,44.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,RB,990890039,0.0,18.0,0.0,0.0,0.0,0.0,0.0,21.0,,3,28,18200,True
