GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID
202311606,1,2023,16,2023-12-24T16:25:00,ARI,CHI,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,3.0,27.0,0.0,3.0,3.0,1,AWAY,1,6,18435
202311602,1,2023,16,2023-12-24T13:00:00,ATL,IND,10.0,0.0,6.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0,12.0,10.0,0.0,12.0,12.0,2,HOME,2,14,18428
202311631,1,2023,16,2023-12-25T20:15:00,BAL,SF,19.0,0.0,4.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0,15.0,17.0,0.0,15.0,15.0,36,AWAY,3,31,18438
202311629,1,2023,16,2023-12-23T20:00:00,BUF,LAC,22.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,5.0,22.0,0.0,5.0,5.0,37,AWAY,4,29,18427
202311605,1,2023,16,2023-12-24T13:00:00,CAR,GB,33.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,33.0,0.0,0.0,0.0,5,HOME,5,12,18432
202311606,1,2023,16,2023-12-24T16:25:00,CHI,ARI,16.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,3.0,16.0,0.0,3.0,3.0,38,HOME,6,1,18435
202311628,1,2023,16,2023-12-23T16:30:00,CIN,PIT,34.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,0.0,34.0,0.0,0.0,0.0,7,AWAY,7,28,18426
202311613,1,2023,16,2023-12-24T13:00:00,CLE,HOU,22.0,0.0,3.0,33.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,7.0,22.0,0.0,7.0,7.0,8,AWAY,8,13,18433
202311619,1,2023,16,2023-12-24T16:25:00,DAL,MIA,22.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.0,22.0,0.0,1.0,1.0,48,AWAY,9,19,18436
202311610,1,2023,16,2023-12-24T20:15:00,DEN,NE,26.0,0.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0,5.0,20.0,0.0,5.0,5.0,49,HOME,10,21,18437
202311620,1,2023,16,2023-12-24T13:00:00,DET,MIN,24.0,0.0,4.0,38.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0,12.0,22.0,0.0,12.0,12.0,11,AWAY,11,20,18430
202311605,1,2023,16,2023-12-24T13:00:00,GB,CAR,30.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0,1.0,30.0,0.0,1.0,1.0,12,AWAY,12,5,18432
202311613,1,2023,16,2023-12-24T13:00:00,HOU,CLE,36.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,1,7.0,36.0,0.0,7.0,7.0,13,HOME,13,8,18433
202311602,1,2023,16,2023-12-24T13:00:00,IND,ATL,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0,0.0,29.0,0.0,0.0,0.0,14,AWAY,14,2,18428
