GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202210804,19801,1,2022,2022-10-30T20:20:00,8,BUF,GB,HOME,17,Josh Allen,QB,OFF,1,1,36.8,24.5,287.7,64.9,7.8,12,2.2,0.8,95.33,0.0,0.0,0.0,6.9,39.7,5.7,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88,24.88,QB,990769548,0.0,25.68,0.0,0.0,0.0,0.0,0.0,25.78,,4,12,18131,
202210826,21831,1,2022,2022-10-30T13:00:00,8,PHI,PIT,HOME,1,Jalen Hurts,QB,OFF,1,1,31.0,19.6,241.9,64.5,7.8,12.1,1.5,0.8,96.44,0.0,0.0,0.0,10.3,50.7,5.1,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,22.55,QB,990768833,0.0,23.35,0.0,0.0,0.0,0.0,0.0,23.45,,26,28,18126,
202210833,19781,1,2022,2022-10-27T20:15:00,8,BAL,TB,AWAY,8,Lamar Jackson,QB,OFF,1,1,30.0,18.9,213.2,63.3,7.1,11.2,1.5,0.8,92.78,0.0,0.0,0.0,12.79,61.4,4.7,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,20.67,QB,990767662,0.0,21.47,0.0,0.0,0.0,0.0,0.0,21.57,,3,33,18119,
202210820,20889,1,2022,2022-10-30T13:00:00,8,ARI,MIN,AWAY,1,Kyler Murray,QB,OFF,1,1,36.0,24.6,261.9,69.4,7.3,10.5,1.5,0.8,97.22,0.0,0.0,0.0,6.5,35.6,6,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,20.04,QB,990768403,0.0,20.84,0.0,0.0,0.0,0.0,0.0,20.94,,1,20,18123,
202210808,21693,1,2022,2022-10-31T20:15:00,8,CIN,CLE,AWAY,9,Joe Burrow,QB,OFF,1,1,35.6,23.5,269.1,66.7,7.5,11.2,1.9,0.8,95.72,0.0,0.0,0.0,3.2,13.7,4.7,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,19.13,QB,990769698,0.0,19.93,0.0,0.0,0.0,0.0,0.0,20.03,,7,8,18132,
202210811,21677,1,2022,2022-10-30T13:00:00,8,MIA,DET,AWAY,1,Tua Tagovailoa,QB,OFF,1,1,36.3,24.3,280.9,66.7,7.8,11.7,1.9,0.7,97.11,0.0,0.0,0.0,2.2,8.3,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,18.67,QB,990768340,0.0,19.37,0.0,0.0,0.0,0.0,0.0,19.47,,19,11,18122,
202210833,4314,1,2022,2022-10-27T20:15:00,8,TB,BAL,HOME,12,Tom Brady,QB,OFF,1,1,41.4,27.6,306.0,68.3,7.5,10.9,1.7,0.6,96.19,0.0,0.0,0.0,1.4,1.8,2,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,18.42,QB,990767717,0.0,19.02,0.0,0.0,0.0,0.0,0.0,22.12,,33,3,18119,
202210820,14252,1,2022,2022-10-30T13:00:00,8,MIN,ARI,HOME,8,Kirk Cousins,QB,OFF,1,1,36.4,24.9,274.1,69.4,7.6,11.0,1.9,0.7,98.61,0.0,0.0,0.0,1.4,4.9,5,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,18.05,QB,990768443,0.0,18.75,0.0,0.0,0.0,0.0,0.0,18.85,,20,1,18123,
202210809,18055,1,2022,2022-10-30T13:00:00,8,DAL,CHI,HOME,4,Dak Prescott,QB,OFF,1,1,33.1,21.4,249.6,63.6,7.6,11.9,1.9,0.7,94.26,0.0,0.0,0.0,2.9,11.5,4,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,17.73,QB,990768155,0.0,18.43,0.0,0.0,0.0,0.0,0.0,18.53,,9,6,18121,
202210813,17959,1,2022,2022-10-30T16:05:00,8,TEN,HOU,AWAY,22,Derrick Henry,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,23.5,107.3,4.5,0.8,0.0,2.9,2.1,16.9,8.5,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42,19.52,RB,990769024,0.0,18.47,0.0,0.0,0.0,0.0,0.0,22.72,,34,13,18127,
