GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID,SnapCountsConfirmed
202210813,17959,1,2022,2022-10-30T16:05:00,8,TEN,HOU,AWAY,22,Derrick Henry,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,32.0,219.0,6.8,2.0,41.0,1.0,1.0,9.0,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,35.8,RB,990865786,0.0,35.3,0.0,0.0,0.0,0.0,0.0,38.8,,34,13,18127,True
202210822,18878,1,2022,2022-10-30T13:00:00,8,NO,LV,HOME,41,Alvin Kamara,RB,OFF,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,18.0,62.0,3.4,1.0,9.0,10.0,9.0,96.0,10.7,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,42.8,RB,990865042,0.0,38.3,0.0,0.0,0.0,0.0,0.0,42.8,,22,25,18124,True
202210826,21042,1,2022,2022-10-30T13:00:00,8,PHI,PIT,HOME,11,A.J. Brown,WR,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,6.0,156.0,26,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,39.6,WR,990864777,0.0,36.6,0.0,0.0,0.0,0.0,0.0,42.6,,26,28,18126,True
202210809,20912,1,2022,2022-10-30T13:00:00,8,DAL,CHI,HOME,20,Tony Pollard,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,14.0,131.0,9.4,3.0,54.0,1.0,1.0,16.0,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,33.7,RB,990865372,0.0,33.2,0.0,0.0,0.0,0.0,0.0,36.7,,9,6,18121,True
202210832,18877,1,2022,2022-10-30T16:25:00,8,SF,LAR,AWAY,23,Christian McCaffrey,RB,OFF,1,1,1.0,1.0,34.0,100,34,34,1.0,0.0,158.33,34.0,0.0,0.0,18.0,94.0,5.2,1.0,25.0,9.0,8.0,55.0,6.9,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,40.26,RB,990866406,0.0,36.26,0.0,0.0,0.0,0.0,0.0,40.26,,31,32,18129,True
202210802,18957,1,2022,2022-10-30T13:00:00,8,CAR,ATL,AWAY,33,D'Onta Foreman,RB,OFF,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,26.0,118.0,4.5,3.0,16.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.8,31.8,RB,990865250,0.0,31.8,0.0,0.0,0.0,0.0,0.0,34.8,,5,2,18120,True
202210811,21677,1,2022,2022-10-30T13:00:00,8,MIA,DET,AWAY,1,Tua Tagovailoa,QB,OFF,1,1,36.0,29.0,382.0,80.6,10.6,13.2,3.0,0.0,138.66,42.0,2.0,13.0,5.0,19.0,3.8,0.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18,29.18,QB,990865166,0.0,29.18,0.0,0.0,0.0,0.0,0.0,32.18,,19,11,18122,True
202210826,21831,1,2022,2022-10-30T13:00:00,8,PHI,PIT,HOME,1,Jalen Hurts,QB,OFF,1,1,28.0,19.0,285.0,67.9,10.2,15,4.0,0.0,140.62,43.0,3.0,18.0,2.0,10.0,5,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,QB,990864782,0.0,28.4,0.0,0.0,0.0,0.0,0.0,28.4,,26,28,18126,True
202210809,22492,1,2022,2022-10-30T13:00:00,8,CHI,DAL,AWAY,1,Justin Fields,QB,OFF,1,1,23.0,17.0,151.0,73.9,6.6,8.9,2.0,0.0,120.02,36.0,4.0,25.0,8.0,60.0,7.5,1.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,26.04,QB,990865325,0.0,26.04,0.0,0.0,0.0,0.0,0.0,26.04,,6,9,18121,True
202210809,18055,1,2022,2022-10-30T13:00:00,8,DAL,CHI,HOME,4,Dak Prescott,QB,OFF,1,1,27.0,21.0,250.0,77.8,9.3,11.9,2.0,1.0,114.51,30.0,1.0,8.0,5.0,34.0,6.8,1.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.4,QB,990865356,0.0,26.4,0.0,0.0,0.0,0.0,0.0,26.4,,9,6,18121,True
